,C,H,O,heat_rate,T,mass_porc,biomass
357,61.93,0.91,35.47,10,696.399999999982,36.1807331628304,EU
358,61.93,0.91,35.47,15,429.479999999996,55.9665038381019,EU
359,61.93,0.91,35.47,10,142.899999999996,93.1457800511509,EU
360,61.93,0.91,35.47,10,722.499999999982,34.5780051150895,EU
361,61.93,0.91,35.47,15,298.919999999998,88.4333565945569,EU
362,61.93,0.91,35.47,20,616.199999999994,46.7829119442023,EU
363,61.93,0.91,35.47,10,38.4999999999991,99.4543904518329,EU
364,61.93,0.91,35.47,20,345.599999999997,87.9337401918047,EU
365,61.93,0.91,35.47,15,508.019999999994,50.383810188416,EU
366,61.93,0.91,35.47,15,624.299999999992,41.5910676901605,EU
367,61.93,0.91,35.47,10,582.099999999985,45.6436487638534,EU
