,C,H,O,heat_rate,T,mass_porc,biomass_SD
3212,44.71,1.48,49.33,15,765.84615384614,3.343334762109,True
3213,44.71,1.48,49.33,10,444.814814814805,12.7901883486641,True
3214,44.71,1.48,49.33,10,66.3999999999985,98.2479194042925,True
3215,44.71,1.48,49.33,15,528.030769230764,11.6159451350193,True
3216,44.71,1.48,49.33,5,181.713341346154,92.4276169265033,True
3217,44.71,1.48,49.33,10,385.481481481473,17.3455978975033,True
3218,44.71,1.48,49.33,15,477.199999999995,14.0591513073296,True
3219,44.71,1.48,49.33,5,141.986778846154,94.1648106904232,True
3220,44.71,1.48,49.33,5,272.064903846154,82.0044543429844,True
3221,44.71,1.48,49.33,5,672.926028846156,6.99331848552338,True
3222,44.71,1.48,49.33,5,214.057091346154,89.9777282850779,True
3223,44.71,1.48,49.33,5,376.127403846154,25.0779510022271,True
3224,44.71,1.48,49.33,10,508.762962962951,10.4686815593518,True
3225,44.71,1.48,49.33,10,30.7999999999993,99.9561979851073,True
3226,44.71,1.48,49.33,15,142.261538461539,94.2991855979425,True
3227,44.71,1.48,49.33,10,51.2370370370359,98.9049496276828,True
3228,44.71,1.48,49.33,15,631.507692307685,8.01543077582516,True
3229,44.71,1.48,49.33,5,240.072716346154,87.5723830734967,True
3230,44.71,1.48,49.33,5,859.28102884618,1.60356347438759,True
3231,44.71,1.48,49.33,15,366.461538461535,30.1328761251607,True
3232,44.71,1.48,49.33,15,832.10769230768,2.52893270467214,True
3233,44.71,1.48,49.33,10,90.7925925925905,97.2842750766535,True
3234,44.71,1.48,49.33,10,757.962962962944,3.94218134034165,True
3235,44.71,1.48,49.33,15,849.35384615384,2.31461637376777,True
3236,44.71,1.48,49.33,10,309.0074074074,60.1839684625492,True
3237,44.71,1.48,49.33,5,197.533653846154,91.0913140311803,True
3238,44.71,1.48,49.33,10,322.851851851844,52.562417871222,True
3239,44.71,1.48,49.33,5,196.830528846154,91.1358574610244,True
3240,44.71,1.48,49.33,5,123.705528846154,94.610244988864,True
3241,44.71,1.48,49.33,10,464.592592592582,11.8703460359177,True
3242,44.71,1.48,49.33,15,824.84615384614,2.57179597085307,True
3243,44.71,1.48,49.33,5,380.697716346154,21.7371937639198,True
3244,44.71,1.48,49.33,10,655.777777777763,6.70170827858075,True
3245,44.71,1.48,49.33,5,70.6195913461538,97.1937639198217,True
3246,44.71,1.48,49.33,5,47.7680288461538,99.1091314031181,True
3247,44.71,1.48,49.33,5,750.64002884616,5.92427616926499,True
3248,44.71,1.48,49.33,15,763.12307692307,3.47192456065165,True
3249,44.71,1.48,49.33,10,821.25185185183,2.4529128339904,True
3250,44.71,1.48,49.33,5,350.111778846154,34.7438752783965,True
3251,44.71,1.48,49.33,5,226.713341346154,88.8195991091314,True
3252,44.71,1.48,49.33,10,376.911111111102,18.7472623740692,True
3253,44.71,1.48,49.33,10,895.74814814812,0.175208059570799,True
3254,44.71,1.48,49.33,10,303.074074074067,64.3013578624616,True
3255,44.71,1.48,49.33,10,427.014814814805,14.2356548401226,True
3256,44.71,1.48,49.33,15,848.44615384614,2.31461637376777,True
3257,44.71,1.48,49.33,10,258.903703703698,80.5081033727551,True
3258,44.71,1.48,49.33,15,70.5538461538476,97.8139734247749,True
3259,44.71,1.48,49.33,15,420.015384615381,16.9738534076297,True
3260,44.71,1.48,49.33,5,640.413028846156,7.43875278396443,True
3261,44.71,1.48,49.33,5,515.912028846155,8.77505567928727,True
3262,44.71,1.48,49.33,10,810.70370370368,2.62812089356105,True
3263,44.71,1.48,49.33,10,765.874074074055,3.81077529566359,True
3264,44.71,1.48,49.33,15,507.153846153841,12.5160737248179,True
3265,44.71,1.48,49.33,10,192.318518518514,93.9115199299168,True
3266,44.71,1.48,49.33,10,722.362962962946,4.81822163819533,True
3267,44.71,1.48,49.33,15,298.384615384613,71.2387483926274,True
3268,44.71,1.48,49.33,10,874.65185185183,0.700832238283039,True
3269,44.71,1.48,49.33,15,656.923076923069,7.11530218602659,True
3270,44.71,1.48,49.33,5,684.028028846156,6.81514476614693,True
3271,44.71,1.48,49.33,10,323.511111111104,52.2558037669733,True
3272,44.71,1.48,49.33,5,315.307091346154,48.240534521158,True
3273,44.71,1.48,49.33,5,305.814903846154,54.0311804008909,True
3274,44.71,1.48,49.33,5,153.236778846154,93.8975501113586,True
3275,44.71,1.48,49.33,15,327.430769230767,49.2927561080155,True
3276,44.71,1.48,49.33,10,111.888888888886,96.5834428383706,True
3277,44.71,1.48,49.33,5,119.486778846154,94.7438752783964,True
3278,44.71,1.48,49.33,5,42.1430288461538,99.4209354120267,True
3279,44.71,1.48,49.33,5,278.041466346154,77.4164810690423,True
3280,44.71,1.48,49.33,5,672.133028846156,6.99331848552338,True
3281,44.71,1.48,49.33,5,29.8383413461539,99.8663697104677,True
3282,44.71,1.48,49.33,5,112.807091346154,94.9220489977728,True
3283,44.71,1.48,49.33,15,509.876923076918,12.4303471924562,True
3284,44.71,1.48,49.33,5,150.775841346154,93.9866369710467,True
3285,44.71,1.48,49.33,5,251.674278846154,86.4142538975501,True
3286,44.71,1.48,49.33,10,854.21481481479,1.44546649145866,True
3287,44.71,1.48,49.33,5,303.002403846154,55.8574610244989,True
3288,44.71,1.48,49.33,5,413.393028846154,16.7928730512249,True
3289,44.71,1.48,49.33,5,350.814903846154,34.56570155902,True
3290,44.71,1.48,49.33,15,844.81538461537,2.40034290612948,True
3291,44.71,1.48,49.33,10,537.770370370358,9.76784932106872,True
3292,44.71,1.48,49.33,10,570.074074074061,9.0232150678931,True
3293,44.71,1.48,49.33,10,176.496296296292,94.699956197985,True
3294,44.71,1.48,49.33,10,448.77037037036,12.6149802890933,True
3295,44.71,1.48,49.33,5,333.588341346154,40.489977728285,True
3296,44.71,1.48,49.33,10,515.355555555544,10.2496714848884,True
3297,44.71,1.48,49.33,10,587.214814814801,8.49759088918086,True
3298,44.71,1.48,49.33,5,333.939903846154,40.2672605790646,True
3299,44.71,1.48,49.33,15,696.861538461531,5.95799399914285,True
3300,44.71,1.48,49.33,5,359.252403846154,31.9376391982182,True
3301,44.71,1.48,49.33,5,848.17902884618,2.04899777282848,True
3302,44.71,1.48,49.33,10,157.377777777774,95.3131844064827,True
3303,44.71,1.48,49.33,15,728.63076923076,5.18645520788693,True
3304,44.71,1.48,49.33,5,453.265028846154,13.5857461024462,True
3305,44.71,1.48,49.33,10,348.562962962955,38.5457731055628,True
3306,44.71,1.48,49.33,15,222.138461538461,90.2700385769396,True
3307,44.71,1.48,49.33,10,779.059259259239,3.54796320630747,True
3308,44.71,1.48,49.33,5,706.23202884616,6.45879732739419,True
3309,44.71,1.48,49.33,15,623.338461538455,8.40120017145312,True
3310,44.71,1.48,49.33,5,693.544028846156,6.72605790645879,True
3311,44.71,1.48,49.33,10,843.66666666664,1.92728865527816,True
3312,44.71,1.48,49.33,5,151.478966346154,93.9420935412026,True
3313,44.71,1.48,49.33,5,109.291466346154,95.0111358574609,True
3314,44.71,1.48,49.33,5,41.7914663461538,99.4209354120267,True
3315,44.71,1.48,49.33,15,301.10769230769,69.4813544792113,True
3316,44.71,1.48,49.33,15,622.430769230763,8.40120017145312,True
3317,44.71,1.48,49.33,5,244.643028846154,87.0824053452115,True
3318,44.71,1.48,49.33,5,107.885216346154,95.0556792873051,True
3319,44.71,1.48,49.33,5,298.783653846154,58.8864142538975,True
3320,44.71,1.48,49.33,15,466.307692307688,14.4020574367768,True
3321,44.71,1.48,49.33,5,178.197716346154,92.6057906458797,True
3322,44.71,1.48,49.33,15,115.03076923077,95.0707243891984,True
3323,44.71,1.48,49.33,15,232.123076923076,89.5842263180453,True
3324,44.71,1.48,49.33,10,485.688888888878,11.2133158125274,True
3325,44.71,1.48,49.33,10,765.214814814795,3.81077529566359,True
3326,44.71,1.48,49.33,15,838.46153846153,2.4860694384912,True
3327,44.71,1.48,49.33,5,593.626028846155,8.06236080178178,True
3328,44.71,1.48,49.33,10,824.54814814812,2.36530880420493,True
3329,44.71,1.48,49.33,15,678.707692307685,6.51521645949425,True
3330,44.71,1.48,49.33,15,697.769230769223,5.95799399914285,True
3331,44.71,1.48,49.33,5,486.571028846154,11.7149220489918,True
3332,44.71,1.48,49.33,15,257.53846153846,84.8692670381483,True
3333,44.71,1.48,49.33,5,124.408653846154,94.610244988864,True
3334,44.71,1.48,49.33,5,221.088341346154,89.3095768374164,True
3335,44.71,1.48,49.33,15,30.6153846153858,99.7428204029147,True
3336,44.71,1.48,49.33,5,320.932091346154,45.4342984409799,True
3337,44.71,1.48,49.33,5,880.69202884618,0.579064587973348,True
3338,44.71,1.48,49.33,5,141.635216346154,94.1648106904232,True
3339,44.71,1.48,49.33,5,855.31602884618,1.87082405345219,True
3340,44.71,1.48,49.33,15,314.723076923075,55.3793399057008,True
3341,44.71,1.48,49.33,10,242.422222222217,85.8519491896627,True
3342,44.71,1.48,49.33,15,195.815384615384,92.1131590227175,True
3343,44.71,1.48,49.33,5,299.486778846154,58.7082405345212,True
3344,44.71,1.48,49.33,5,456.437028846154,13.4075723830696,True
3345,44.71,1.48,49.33,10,496.896296296285,10.8190976784932,True
3346,44.71,1.48,49.33,5,775.22302884617,5.03340757238305,True
3347,44.71,1.48,49.33,5,669.754028846156,7.03786191536754,True
3348,44.71,1.48,49.33,10,298.459259259252,66.5352606219887,True
3349,44.71,1.48,49.33,5,265.385216346154,84.142538975501,True
3350,44.71,1.48,49.33,15,799.43076923076,2.57179597085307,True
3351,44.71,1.48,49.33,15,353.753846153843,32.9189884269181,True
3352,44.71,1.48,49.33,15,425.461538461535,16.5880840120017,True
3353,44.71,1.48,49.33,5,424.291466346154,15.6347438752772,True
3354,44.71,1.48,49.33,15,258.446153846153,84.569224174882,True
3355,44.71,1.48,49.33,5,776.80902884617,4.98886414253906,True
3356,44.71,1.48,49.33,15,167.676923076923,93.4419202743248,True
3357,44.71,1.48,49.33,10,45.3037037037027,99.2115637319316,True
3358,44.71,1.48,49.33,5,285.424278846154,70.6458797327393,True
3359,44.71,1.48,49.33,10,187.04444444444,94.2619360490582,True
3360,44.71,1.48,49.33,5,126.869591346154,94.5211581291759,True
3361,44.71,1.48,49.33,5,78.7055288461538,96.2138084632516,True
3362,44.71,1.48,49.33,15,182.2,92.5417916845263,True
3363,44.71,1.48,49.33,5,308.978966346154,51.8930957683741,True
3364,44.71,1.48,49.33,5,565.078028846155,8.32962138084637,True
3365,44.71,1.48,49.33,10,179.792592592588,94.568550153307,True
3366,44.71,1.48,49.33,10,523.266666666655,10.2496714848884,True
3367,44.71,1.48,49.33,5,417.260216346154,16.5256124721603,True
3368,44.71,1.48,49.33,10,653.140740740726,6.74551029347349,True
3369,44.71,1.48,49.33,15,572.507692307686,10.1157308186884,True
3370,44.71,1.48,49.33,5,45.3070913461538,99.1982182628062,True
3371,44.71,1.48,49.33,5,139.877403846154,94.2093541202672,True
3372,44.71,1.48,49.33,10,452.725925925915,12.2645641699519,True
3373,44.71,1.48,49.33,10,241.103703703698,86.1585632939114,True
3374,44.71,1.48,49.33,5,145.150841346154,94.0757238307348,True
3375,44.71,1.48,49.33,15,400.953846153843,18.5169309901415,True
3376,44.71,1.48,49.33,5,233.744591346154,88.195991091314,True
3377,44.71,1.48,49.33,15,460.861538461534,14.7449635662238,True
3378,44.71,1.48,49.33,5,426.752403846154,15.3229398663682,True
3379,44.71,1.48,49.33,10,65.7407407407393,98.2917214191852,True
3380,44.71,1.48,49.33,10,465.251851851841,11.8265440210249,True
3381,44.71,1.48,49.33,10,452.066666666656,12.3083661848444,True
3382,44.71,1.48,49.33,15,786.72307692307,2.57179597085307,True
3383,44.71,1.48,49.33,15,192.184615384615,92.2846120874411,True
3384,44.71,1.48,49.33,5,820.42402884617,3.07349665924272,True
3385,44.71,1.48,49.33,15,417.292307692304,17.2738962708959,True
3386,44.71,1.48,49.33,5,579.352028846155,8.19599109131407,True
3387,44.71,1.48,49.33,5,791.08302884617,4.40979955456571,True
3388,44.71,1.48,49.33,5,668.168028846156,7.03786191536754,True
3389,44.71,1.48,49.33,10,52.5555555555543,98.7735435830047,True
3390,44.71,1.48,49.33,15,813.95384615384,2.57179597085307,True
3391,44.71,1.48,49.33,15,493.538461538457,13.2447492498929,True
3392,44.71,1.48,49.33,10,556.229629629617,9.28602715724922,True
3393,44.71,1.48,49.33,15,826.66153846153,2.52893270467214,True
3394,44.71,1.48,49.33,15,262.076923076922,83.6690955850836,True
3395,44.71,1.48,49.33,5,143.744591346154,94.120267260579,True
3396,44.71,1.48,49.33,10,67.7185185185169,98.2041173893999,True
3397,44.71,1.48,49.33,5,295.971153846154,61.380846325167,True
3398,44.71,1.48,49.33,10,413.82962962962,14.8050810337276,True
3399,44.71,1.48,49.33,10,115.185185185182,96.4082347787998,True
3400,44.71,1.48,49.33,5,120.893028846154,94.6993318485523,True
3401,44.71,1.48,49.33,15,673.261538461531,6.64380625803691,True
3402,44.71,1.48,49.33,10,860.14814814812,1.27025843188786,True
3403,44.71,1.48,49.33,15,879.30769230768,1.02871838834123,True
3404,44.71,1.48,49.33,5,88.5492788461538,95.7683741648106,True
3405,44.71,1.48,49.33,15,259.353846153845,84.3120445777969,True
3406,44.71,1.48,49.33,5,211.947716346154,90.1559020044543,True
3407,44.71,1.48,49.33,15,135.907692307693,94.470638662666,True
3408,44.71,1.48,49.33,10,687.422222222206,5.86946999561981,True
3409,44.71,1.48,49.33,10,307.029629629623,61.4542268944371,True
3410,44.71,1.48,49.33,15,49.6769230769245,98.5426489498499,True
3411,44.71,1.48,49.33,10,335.37777777777,47.4813841436706,True
3412,44.71,1.48,49.33,15,385.523076923074,23.3604800685813,True
3413,44.71,1.48,49.33,5,115.619591346154,94.8329621380847,True
3414,44.71,1.48,49.33,5,191.557091346154,91.6703786191536,True
3415,44.71,1.48,49.33,5,741.12402884616,6.10244988864144,True
3416,44.71,1.48,49.33,15,807.59999999999,2.57179597085307,True
3417,44.71,1.48,49.33,5,94.1742788461538,95.501113585746,True
3418,44.71,1.48,49.33,15,95.9692307692319,96.1423060437205,True
3419,44.71,1.48,49.33,15,889.2923076923,0.514359194170615,True
3420,44.71,1.48,49.33,15,233.938461538461,89.4984997856836,True
3421,44.71,1.48,49.33,15,565.246153846148,10.287183883412,True
3422,44.71,1.48,49.33,5,259.408653846154,85.3006681514476,True
3423,44.71,1.48,49.33,5,768.87902884617,5.43429844097995,True
3424,44.71,1.48,49.33,5,419.721153846154,16.2138084632512,True
3425,44.71,1.48,49.33,15,104.138461538463,95.585083583369,True
3426,44.71,1.48,49.33,15,107.769230769232,95.3707672524646,True
3427,44.71,1.48,49.33,5,317.768028846154,47.6614699331848,True
3428,44.71,1.48,49.33,10,769.82962962961,3.72317126587827,True
3429,44.71,1.48,49.33,5,499.259028846154,8.99777282850787,True
3430,44.71,1.48,49.33,5,405.307091346154,16.6146993318486,True
3431,44.71,1.48,49.33,15,553.446153846148,10.67295327904,True
3432,44.71,1.48,49.33,5,841.83502884618,2.18262806236078,True
3433,44.71,1.48,49.33,5,277.338341346154,78.3964365256125,True
3434,44.71,1.48,49.33,5,676.891028846156,6.90423162583524,True
3435,44.71,1.48,49.33,10,94.0888888888867,97.1966710468682,True
3436,44.71,1.48,49.33,15,28.8000000000011,99.7856836690955,True
3437,44.71,1.48,49.33,5,273.471153846154,81.0690423162583,True
3438,44.71,1.48,49.33,5,799.01302884617,4.05345211581296,True
3439,44.71,1.48,49.33,5,768.08602884617,5.43429844097995,True
3440,44.71,1.48,49.33,10,506.125925925914,10.6000876040298,True
3441,44.71,1.48,49.33,5,687.993028846156,6.77060133630294,True
3442,44.71,1.48,49.33,5,638.034028846155,7.48329621380843,True
3443,44.71,1.48,49.33,10,42.0074074074059,99.430573806395,True
3444,44.71,1.48,49.33,10,732.251851851835,4.55540954883921,True
3445,44.71,1.48,49.33,15,783.99999999999,2.61465923703386,True
3446,44.71,1.48,49.33,5,306.518028846154,53.5412026726057,True
3447,44.71,1.48,49.33,5,372.963341346154,26.5924276169265,True
3448,44.71,1.48,49.33,15,515.323076923072,12.2588941277326,True
3449,44.71,1.48,49.33,10,746.096296296278,4.20499342969777,True
3450,44.71,1.48,49.33,15,261.169230769229,83.883411915988,True
3451,44.71,1.48,49.33,5,161.322716346154,93.5412026726058,True
3452,44.71,1.48,49.33,15,842.0923076923,2.44320617231042,True
3453,44.71,1.48,49.33,5,157.455528846154,93.7193763919821,True
3454,44.71,1.48,49.33,5,402.846153846154,16.7928730512249,True
3455,44.71,1.48,49.33,10,278.022222222216,71.3972842750766,True
3456,44.71,1.48,49.33,10,485.029629629619,11.3447218572054,True
3457,44.71,1.48,49.33,15,275.692307692306,79.1684526360909,True
3458,44.71,1.48,49.33,15,774.01538461538,3.08615516502354,True
3459,44.71,1.48,49.33,15,659.646153846146,7.02957565366487,True
3460,44.71,1.48,49.33,5,691.958028846156,6.72605790645879,True
3461,44.71,1.48,49.33,15,606.999999999993,8.8726960994428,True
3462,44.71,1.48,49.33,5,553.183028846155,8.46325167037867,True
3463,44.71,1.48,49.33,10,556.888888888876,9.28602715724922,True
3464,44.71,1.48,49.33,10,633.362962962948,7.40254051686379,True
3465,44.71,1.48,49.33,5,471.504028846154,12.5612472160307,True
3466,44.71,1.48,49.33,5,359.955528846154,31.6258351893096,True
3467,44.71,1.48,49.33,5,319.525841346154,45.924276169265,True
3468,44.71,1.48,49.33,5,373.666466346154,26.4142538975501,True
3469,44.71,1.48,49.33,5,114.916466346154,94.8775055679286,True
3470,44.71,1.48,49.33,15,72.3692307692322,97.6853836262322,True
3471,44.71,1.48,49.33,5,791.87602884617,4.40979955456571,True
3472,44.71,1.48,49.33,5,772.84402884617,5.2115812917595,True
3473,44.71,1.48,49.33,5,132.494591346154,94.4320712694877,True
3474,44.71,1.48,49.33,10,312.303703703697,57.5996495838809,True
3475,44.71,1.48,49.33,5,575.387028846155,8.24053452115807,True
3476,44.71,1.48,49.33,10,443.496296296286,12.7901883486641,True
3477,44.71,1.48,49.33,5,98.0414663461538,95.3674832962137,True
3478,44.71,1.48,49.33,5,182.416466346154,92.4276169265033,True
3479,44.71,1.48,49.33,5,683.235028846156,6.81514476614693,True
3480,44.71,1.48,49.33,10,173.199999999996,94.8313622426631,True
3481,44.71,1.48,49.33,10,815.97777777775,2.58431887866846,True
3482,44.71,1.48,49.33,10,846.96296296294,1.83968462549284,True
3483,44.71,1.48,49.33,10,798.837037037015,2.80332895313184,True
3484,44.71,1.48,49.33,5,258.353966346154,85.478841870824,True
3485,44.71,1.48,49.33,10,349.881481481473,38.0201489268506,True
3486,44.71,1.48,49.33,10,562.822222222209,9.15462111257116,True
3487,44.71,1.48,49.33,5,229.174278846154,88.5968819599109,True
3488,44.71,1.48,49.33,10,860.80740740738,1.27025843188786,True
3489,44.71,1.48,49.33,10,707.199999999984,5.30004380201483,True
3490,44.71,1.48,49.33,10,248.35555555555,84.4064826982041,True
3491,44.71,1.48,49.33,10,644.570370370356,7.00832238282961,True
3492,44.71,1.48,49.33,10,62.444444444443,98.4231274638633,True
3493,44.71,1.48,49.33,5,55.1508413461538,98.6191536748329,True
3494,44.71,1.48,49.33,15,618.799999999993,8.52978996999578,True
3495,44.71,1.48,49.33,5,232.689903846154,88.2850779510022,True
3496,44.71,1.48,49.33,15,708.66153846153,5.74367766823833,True
3497,44.71,1.48,49.33,5,815.66602884617,3.25167037861917,True
3498,44.71,1.48,49.33,5,133.197716346154,94.3875278396436,True
3499,44.71,1.48,49.33,5,348.353966346154,35.1447661469934,True
3500,44.71,1.48,49.33,15,221.230769230768,90.3986283754822,True
3501,44.71,1.48,49.33,10,129.688888888886,96.0578186596583,True
3502,44.71,1.48,49.33,10,547.659259259247,9.59264126149808,True
3503,44.71,1.48,49.33,5,649.136028846156,7.26057906458798,True
3504,44.71,1.48,49.33,5,431.061028846154,14.8329621380825,True
3505,44.71,1.48,49.33,10,731.592592592575,4.55540954883921,True
3506,44.71,1.48,49.33,5,235.502403846154,88.1069042316259,True
3507,44.71,1.48,49.33,10,570.73333333332,9.0232150678931,True
3508,44.71,1.48,49.33,10,81.5629629629611,97.5032851511169,True
3509,44.71,1.48,49.33,15,803.06153846153,2.57179597085307,True
3510,44.71,1.48,49.33,5,619.002028846155,7.66146993318488,True
3511,44.71,1.48,49.33,10,388.118518518509,16.9951817783619,True
3512,44.71,1.48,49.33,15,774.92307692307,3.04329189884275,True
3513,44.71,1.48,49.33,5,752.22602884616,5.92427616926499,True
3514,44.71,1.48,49.33,5,163.080528846154,93.4966592427617,True
3515,44.71,1.48,49.33,5,346.947716346154,35.4120267260578,True
3516,44.71,1.48,49.33,5,594.419028846155,8.06236080178178,True
3517,44.71,1.48,49.33,5,165.893028846154,93.2739420935412,True
3518,44.71,1.48,49.33,5,635.655028846155,7.52783964365258,True
3519,44.71,1.48,49.33,5,754.60502884616,5.79064587973269,True
3520,44.71,1.48,49.33,10,665.007407407392,6.39509417433205,True
3521,44.71,1.48,49.33,5,695.923028846156,6.72605790645879,True
3522,44.71,1.48,49.33,10,748.733333333315,4.16119141480503,True
3523,44.71,1.48,49.33,5,208.432091346154,90.3786191536748,True
3524,44.71,1.48,49.33,10,172.540740740737,94.8313622426631,True
3525,44.71,1.48,49.33,15,732.26153846153,5.10072867552506,True
3526,44.71,1.48,49.33,5,198.939903846154,91.0467706013363,True
3527,44.71,1.48,49.33,15,268.430769230768,81.0115730818688,True
3528,44.71,1.48,49.33,10,473.162962962952,11.5637319316688,True
3529,44.71,1.48,49.33,10,205.503703703699,93.035479632063,True
3530,44.71,1.48,49.33,5,131.439903846154,94.4320712694877,True
3531,44.71,1.48,49.33,15,370.999999999997,29.661380197171,True
3532,44.71,1.48,49.33,15,660.553846153839,6.98671238748393,True
3533,44.71,1.48,49.33,15,165.861538461539,93.4847835405057,True
3534,44.71,1.48,49.33,10,166.607407407404,95.0065703022339,True
3535,44.71,1.48,49.33,10,396.68888888888,16.0753394656155,True
3536,44.71,1.48,49.33,10,38.71111111111,99.6495838808584,True
3537,44.71,1.48,49.33,10,256.92592592592,80.7271134472185,True
3538,44.71,1.48,49.33,15,691.415384615377,6.17231033004723,True
3539,44.71,1.48,49.33,15,321.984615384613,51.0930132876125,True
3540,44.71,1.48,49.33,15,418.199999999996,17.1881697385341,True
3541,44.71,1.48,49.33,15,98.6923076923088,95.970852978997,True
3542,44.71,1.48,49.33,5,378.236778846154,23.608017817372,True
3543,44.71,1.48,49.33,10,811.36296296294,2.62812089356105,True
3544,44.71,1.48,49.33,10,806.08888888887,2.71572492334652,True
3545,44.71,1.48,49.33,15,550.723076923071,10.7158165452207,True
3546,44.71,1.48,49.33,5,108.588341346154,95.0111358574609,True
3547,44.71,1.48,49.33,10,316.259259259252,56.0665790626369,True
3548,44.71,1.48,49.33,15,616.984615384609,8.52978996999578,True
3549,44.71,1.48,49.33,10,71.6740740740725,98.0727113447218,True
3550,44.71,1.48,49.33,5,252.728966346154,86.1024498886414,True
3551,44.71,1.48,49.33,5,260.111778846154,85.1224944320713,True
3552,44.71,1.48,49.33,15,830.2923076923,2.52893270467214,True
3553,44.71,1.48,49.33,15,596.107692307686,9.34419202743248,True
3554,44.71,1.48,49.33,10,757.303703703685,3.94218134034165,True
3555,44.71,1.48,49.33,5,622.967028846155,7.66146993318488,True
3556,44.71,1.48,49.33,15,651.476923076916,7.32961851693111,True
3557,44.71,1.48,49.33,15,843.90769230768,2.44320617231042,True
3558,44.71,1.48,49.33,5,224.252403846154,89.1314031180401,True
3559,44.71,1.48,49.33,5,468.332028846154,12.7394209354073,True
3560,44.71,1.48,49.33,5,325.502403846154,43.8307349665923,True
3561,44.71,1.48,49.33,5,243.236778846154,87.1269487750556,True
3562,44.71,1.48,49.33,5,369.799278846154,27.5723830734966,True
3563,44.71,1.48,49.33,10,336.037037037029,47.0433639947438,True
3564,44.71,1.48,49.33,15,57.8461538461554,98.1997428204028,True
3565,44.71,1.48,49.33,5,300.893028846154,57.5055679287305,True
3566,44.71,1.48,49.33,5,132.846153846154,94.3875278396436,True
3567,44.71,1.48,49.33,5,611.865028846155,7.79510022271718,True
3568,44.71,1.48,49.33,10,291.207407407401,68.0245291283399,True
3569,44.71,1.48,49.33,15,433.630769230765,16.116588084012,True
3570,44.71,1.48,49.33,5,326.557091346154,42.8062360801781,True
3571,44.71,1.48,49.33,10,403.281481481472,15.3745072273324,True
3572,44.71,1.48,49.33,10,862.78518518516,1.1388523872098,True
3573,44.71,1.48,49.33,10,852.23703703701,1.6206745510293,True
3574,44.71,1.48,49.33,5,137.064903846154,94.2984409799555,True
3575,44.71,1.48,49.33,5,186.283653846154,92.0712694877505,True
3576,44.71,1.48,49.33,5,809.32202884617,3.56347438752792,True
3577,44.71,1.48,49.33,15,872.95384615383,1.54307758251184,True
3578,44.71,1.48,49.33,15,747.6923076923,4.37205315045007,True
3579,44.71,1.48,49.33,10,822.57037037035,2.36530880420493,True
3580,44.71,1.48,49.33,15,79.6307692307706,97.042434633519,True
3581,44.71,1.48,49.33,5,91.3617788461538,95.6347438752783,True
3582,44.71,1.48,49.33,5,338.510216346154,38.2628062360801,True
3583,44.71,1.48,49.33,10,467.888888888878,11.6951379763469,True
3584,44.71,1.48,49.33,10,283.29629629629,70.2146298729742,True
3585,44.71,1.48,49.33,5,446.921028846154,13.9420935411995,True
3586,44.71,1.48,49.33,5,403.900841346154,16.6592427616926,True
3587,44.71,1.48,49.33,10,886.51851851849,0.438020148926919,True
3588,44.71,1.48,49.33,5,70.9711538461538,97.1492204899777,True
3589,44.71,1.48,49.33,5,424.643028846154,15.5902004454331,True
3590,44.71,1.48,49.33,5,377.182091346154,24.3207126948775,True
3591,44.71,1.48,49.33,15,850.26153846153,2.2288898414059,True
3592,44.71,1.48,49.33,5,671.340028846156,6.99331848552338,True
3593,44.71,1.48,49.33,10,629.407407407393,7.44634253175653,True
3594,44.71,1.48,49.33,10,436.244444444434,13.8414367060884,True
3595,44.71,1.48,49.33,10,26.8444444444439,100.0,True
3596,44.71,1.48,49.33,10,685.444444444429,5.91327201051255,True
3597,44.71,1.48,49.33,15,784.90769230768,2.57179597085307,True
3598,44.71,1.48,49.33,15,223.953846153845,90.2700385769396,True
3599,44.71,1.48,49.33,5,233.041466346154,88.240534521158,True
3600,44.71,1.48,49.33,5,459.609028846154,13.229398663693,True
3601,44.71,1.48,49.33,5,410.932091346154,16.391982182628,True
3602,44.71,1.48,49.33,5,76.2445913461538,96.4810690423162,True
3603,44.71,1.48,49.33,10,112.548148148146,96.4958388085851,True
3604,44.71,1.48,49.33,5,337.455528846154,38.663697104677,True
3605,44.71,1.48,49.33,5,604.728028846155,7.88418708240532,True
3606,44.71,1.48,49.33,5,632.483028846155,7.52783964365258,True
3607,44.71,1.48,49.33,15,184.923076923077,92.4989284183454,True
3608,44.71,1.48,49.33,5,724.47102884616,6.36971046770604,True
3609,44.71,1.48,49.33,5,343.080528846154,36.4365256124722,True
3610,44.71,1.48,49.33,5,323.744591346154,44.543429844098,True
3611,44.71,1.48,49.33,15,570.692307692302,10.1585940848693,True
3612,44.71,1.48,49.33,5,462.781028846154,13.0512249443164,True
3613,44.71,1.48,49.33,5,415.150841346154,16.6592427616926,True
3614,44.71,1.48,49.33,5,401.439903846154,16.9710467706013,True
3615,44.71,1.48,49.33,15,186.738461538461,92.4132018859837,True
3616,44.71,1.48,49.33,5,557.148028846155,8.41870824053452,True
3617,44.71,1.48,49.33,10,724.340740740724,4.77441962330275,True
3618,44.71,1.48,49.33,10,519.311111111099,10.2496714848884,True
3619,44.71,1.48,49.33,10,533.155555555543,9.98685939553226,True
3620,44.71,1.48,49.33,5,291.049278846154,65.5233853006681,True
3621,44.71,1.48,49.33,15,284.769230769229,77.3681954564937,True
3622,44.71,1.48,49.33,15,340.138461538459,38.4054864980712,True
