,C,H,O,heat_rate,T,mass_porc,biomass_EU
849,61.93,0.91,35.47,15,280.559999999998,89.1311933007677,True
850,61.93,0.91,35.47,15,542.699999999994,46.4584787159805,True
851,61.93,0.91,35.47,15,500.879999999995,51.1339846475925,True
852,61.93,0.91,35.47,10,83.499999999998,97.6300085251492,True
853,61.93,0.91,35.47,15,305.039999999998,87.8925331472436,True
854,61.93,0.91,35.47,15,387.659999999997,72.5052337752966,True
855,61.93,0.91,35.47,10,694.599999999983,36.2830349531117,True
856,61.93,0.91,35.47,15,375.419999999997,74.738311235171,True
857,61.93,0.91,35.47,10,805.29999999999,29.3776641091219,True
858,61.93,0.91,35.47,15,258.119999999999,90.0209351011863,True
859,61.93,0.91,35.47,10,204.099999999995,90.2642796248935,True
860,61.93,0.91,35.47,15,707.939999999991,36.6364270760642,True
861,61.93,0.91,35.47,15,368.279999999997,76.2561060711793,True
862,61.93,0.91,35.47,20,314.439999999997,91.333914559721,True
863,61.93,0.91,35.47,10,575.799999999986,45.8994032395567,True
864,61.93,0.91,35.47,15,46.9800000000004,99.5812979762735,True
865,61.93,0.91,35.47,15,736.49999999999,32.2400558269365,True
866,61.93,0.91,35.47,20,71.7199999999988,99.4943330427201,True
867,61.93,0.91,35.47,20,827.759999999993,32.9555361813426,True
868,61.93,0.91,35.47,20,83.1999999999987,99.3897122929381,True
869,61.93,0.91,35.47,20,708.039999999994,41.0985178727114,True
870,61.93,0.91,35.47,15,259.139999999999,89.93370551291,True
871,61.93,0.91,35.47,20,432.519999999996,82.6329555361814,True
872,61.93,0.91,35.47,10,102.399999999997,96.1636828644502,True
873,61.93,0.91,35.47,15,554.939999999994,45.13258897418,True
874,61.93,0.91,35.47,10,31.2999999999993,99.6419437340154,True
875,61.93,0.91,35.47,15,334.619999999997,85.6245638520587,True
876,61.93,0.91,35.47,15,891.539999999988,12.9274249825541,True
877,61.93,0.91,35.47,15,732.41999999999,33.2170272156315,True
878,61.93,0.91,35.47,15,693.659999999991,37.7704117236567,True
879,61.93,0.91,35.47,20,729.359999999993,39.8430688753269,True
880,61.93,0.91,35.47,10,388.59999999999,58.2949701619779,True
881,61.93,0.91,35.47,10,45.6999999999989,99.147485080989,True
882,61.93,0.91,35.47,15,72.4800000000006,99.1974877878577,True
883,61.93,0.91,35.47,10,834.099999999993,27.3316283034953,True
884,61.93,0.91,35.47,15,73.5000000000006,99.1800418702024,True
885,61.93,0.91,35.47,20,525.999999999995,59.4245858761988,True
886,61.93,0.91,35.47,10,796.299999999989,30.1619778346121,True
887,61.93,0.91,35.47,15,126.540000000001,98.2379623168179,True
888,61.93,0.91,35.47,15,86.7600000000008,98.9881367759944,True
889,61.93,0.91,35.47,10,881.799999999998,20.6820119352089,True
890,61.93,0.91,35.47,10,411.99999999999,56.1125319693095,True
891,61.93,0.91,35.47,20,45.4799999999991,99.7384481255449,True
892,61.93,0.91,35.47,15,810.959999999989,18.8764829030007,True
893,61.93,0.91,35.47,10,884.499999999998,20.3921568627451,True
894,61.93,0.91,35.47,10,363.399999999991,59.7101449275362,True
895,61.93,0.91,35.47,10,705.399999999982,35.6351236146633,True
896,61.93,0.91,35.47,20,443.999999999996,79.7210113339146,True
897,61.93,0.91,35.47,10,559.599999999986,47.8601875532822,True
898,61.93,0.91,35.47,15,687.539999999991,38.1367759944173,True
899,61.93,0.91,35.47,20,534.199999999995,56.2510897994769,True
900,61.93,0.91,35.47,10,474.099999999988,52.7024722932652,True
901,61.93,0.91,35.47,10,693.699999999983,36.2830349531117,True
902,61.93,0.91,35.47,15,151.020000000001,97.3133286810886,True
903,61.93,0.91,35.47,10,241.899999999994,86.7348678601876,True
904,61.93,0.91,35.47,10,314.799999999992,66.6325660699063,True
905,61.93,0.91,35.47,10,808.89999999999,29.2753623188406,True
906,61.93,0.91,35.47,20,699.839999999994,41.4646904969486,True
907,61.93,0.91,35.47,10,169.899999999996,91.7817561807332,True
908,61.93,0.91,35.47,15,92.8800000000008,98.8136775994418,True
909,61.93,0.91,35.47,20,358.719999999996,86.7131647776809,True
910,61.93,0.91,35.47,15,633.479999999992,41.2595952547104,True
911,61.93,0.91,35.47,15,668.159999999992,39.5498953244941,True
912,61.93,0.91,35.47,10,592.899999999985,44.7911338448423,True
913,61.93,0.91,35.47,10,836.799999999993,27.229326513214,True
914,61.93,0.91,35.47,15,871.139999999988,13.8171667829728,True
915,61.93,0.91,35.47,10,867.399999999996,23.2395566922421,True
916,61.93,0.91,35.47,10,185.199999999995,91.1338448422847,True
917,61.93,0.91,35.47,20,419.399999999996,83.6094158674804,True
918,61.93,0.91,35.47,20,440.719999999996,81.743679163034,True
919,61.93,0.91,35.47,10,671.199999999983,38.533674339301,True
920,61.93,0.91,35.47,10,355.299999999991,60.1023017902813,True
921,61.93,0.91,35.47,15,430.499999999996,55.5652477320307,True
922,61.93,0.91,35.47,10,164.499999999996,92.0375106564365,True
923,61.93,0.91,35.47,20,507.959999999995,65.4577157802965,True
924,61.93,0.91,35.47,15,640.619999999992,40.648988136776,True
925,61.93,0.91,35.47,15,696.719999999991,37.595952547104,True
926,61.93,0.91,35.47,10,453.399999999989,53.7084398976982,True
927,61.93,0.91,35.47,10,718.899999999982,34.765558397272,True
928,61.93,0.91,35.47,10,704.499999999982,35.6521739130435,True
929,61.93,0.91,35.47,10,614.499999999985,43.0861040068202,True
930,61.93,0.91,35.47,15,649.799999999992,40.3000697836706,True
931,61.93,0.91,35.47,15,692.639999999991,37.8227494766225,True
932,61.93,0.91,35.47,20,153.719999999998,98.3958151700088,True
933,61.93,0.91,35.47,20,829.399999999993,32.7986050566696,True
934,61.93,0.91,35.47,15,868.079999999988,13.8171667829728,True
935,61.93,0.91,35.47,10,82.599999999998,97.6641091219097,True
936,61.93,0.91,35.47,20,686.719999999994,42.1621621621622,True
937,61.93,0.91,35.47,10,879.099999999997,21.0059676044331,True
938,61.93,0.91,35.47,20,906.479999999998,24.1499564080209,True
939,61.93,0.91,35.47,15,664.079999999992,40.0383810188416,True
940,61.93,0.91,35.47,20,486.639999999995,70.9154315605929,True
941,61.93,0.91,35.47,10,55.5999999999987,98.7212276214834,True
942,61.93,0.91,35.47,15,155.100000000001,97.2260990928123,True
943,61.93,0.91,35.47,15,590.639999999993,42.9692951849268,True
944,61.93,0.91,35.47,10,746.799999999984,33.3162830349531,True
945,61.93,0.91,35.47,10,24.9999999999994,100.0,True
946,61.93,0.91,35.47,15,76.5600000000007,99.1451500348918,True
947,61.93,0.91,35.47,20,298.039999999997,92.2929380993897,True
948,61.93,0.91,35.47,20,291.479999999997,92.4847428073234,True
949,61.93,0.91,35.47,15,629.399999999992,41.4166085136078,True
950,61.93,0.91,35.47,10,602.799999999985,43.9045183290708,True
951,61.93,0.91,35.47,15,31.6800000000002,99.8604326587579,True
952,61.93,0.91,35.47,10,334.599999999992,63.8192668371696,True
953,61.93,0.91,35.47,15,269.339999999999,89.6022330774599,True
954,61.93,0.91,35.47,10,423.699999999989,55.2770673486786,True
955,61.93,0.91,35.47,15,101.040000000001,98.7090020935102,True
956,61.93,0.91,35.47,10,515.499999999987,50.8098891730606,True
957,61.93,0.91,35.47,15,264.239999999999,89.672016748081,True
958,61.93,0.91,35.47,10,265.299999999993,84.1943734015345,True
959,61.93,0.91,35.47,20,130.759999999998,98.6748038360942,True
960,61.93,0.91,35.47,15,605.939999999993,42.271458478716,True
961,61.93,0.91,35.47,20,626.039999999994,46.2423714036617,True
962,61.93,0.91,35.47,15,584.519999999993,43.4228890439637,True
963,61.93,0.91,35.47,15,842.579999999989,15.387299371947,True
964,61.93,0.91,35.47,10,271.599999999993,81.2105711849958,True
965,61.93,0.91,35.47,15,213.24,94.8883461270063,True
966,61.93,0.91,35.47,15,730.379999999991,33.5136078157711,True
967,61.93,0.91,35.47,15,418.259999999996,59.1765526866713,True
968,61.93,0.91,35.47,10,758.499999999985,32.3444160272805,True
969,61.93,0.91,35.47,10,276.099999999993,80.2216538789429,True
970,61.93,0.91,35.47,20,462.039999999996,73.2345248474281,True
971,61.93,0.91,35.47,10,530.799999999987,50.1108269394715,True
972,61.93,0.91,35.47,20,425.959999999996,82.9642545771578,True
973,61.93,0.91,35.47,15,667.139999999992,39.6545708304257,True
974,61.93,0.91,35.47,10,809.799999999991,29.2583120204604,True
975,61.93,0.91,35.47,10,463.299999999988,53.1116794543904,True
976,61.93,0.91,35.47,15,336.659999999997,85.327983251919,True
977,61.93,0.91,35.47,10,651.399999999984,40.3410059676044,True
978,61.93,0.91,35.47,20,268.519999999997,94.4202266782912,True
979,61.93,0.91,35.47,10,551.499999999986,48.849104859335,True
980,61.93,0.91,35.47,15,802.799999999989,19.9406838799721,True
981,61.93,0.91,35.47,10,297.699999999993,72.9241261722081,True
982,61.93,0.91,35.47,15,597.779999999993,42.463363572924,True
983,61.93,0.91,35.47,15,771.17999999999,25.9595254710398,True
984,61.93,0.91,35.47,15,421.319999999996,57.7983251919051,True
985,61.93,0.91,35.47,15,381.539999999997,73.8485694347523,True
986,61.93,0.91,35.47,10,277.899999999993,78.7723785166241,True
987,61.93,0.91,35.47,15,51.0600000000004,99.4940683879972,True
988,61.93,0.91,35.47,20,334.119999999997,89.1717523975589,True
989,61.93,0.91,35.47,15,796.679999999989,20.3593859036986,True
990,61.93,0.91,35.47,10,180.699999999996,91.3554987212277,True
991,61.93,0.91,35.47,10,108.699999999997,95.8908780903666,True
992,61.93,0.91,35.47,20,519.439999999995,62.5806451612903,True
993,61.93,0.91,35.47,15,556.979999999994,45.0104675505931,True
994,61.93,0.91,35.47,15,281.579999999998,89.0963014654571,True
995,61.93,0.91,35.47,15,835.439999999989,15.8757850662945,True
996,61.93,0.91,35.47,15,656.939999999992,40.1605024424285,True
997,61.93,0.91,35.47,10,261.699999999993,84.4842284739983,True
998,61.93,0.91,35.47,20,855.639999999995,29.5553618134263,True
999,61.93,0.91,35.47,20,207.839999999998,97.2449869224063,True
1000,61.93,0.91,35.47,10,390.39999999999,58.2267689684569,True
1001,61.93,0.91,35.47,20,347.239999999997,87.6721883173496,True
1002,61.93,0.91,35.47,15,683.459999999991,38.5205861828332,True
1003,61.93,0.91,35.47,15,247.919999999999,90.7187718073971,True
1004,61.93,0.91,35.47,10,316.599999999992,66.4109121909633,True
1005,61.93,0.91,35.47,10,303.099999999992,71.8840579710145,True
1006,61.93,0.91,35.47,15,134.700000000001,97.9064898813677,True
1007,61.93,0.91,35.47,10,73.5999999999982,98.2438192668372,True
1008,61.93,0.91,35.47,15,547.799999999994,45.9002093510119,True
1009,61.93,0.91,35.47,20,480.079999999996,71.3513513513513,True
1010,61.93,0.91,35.47,10,360.699999999991,59.8124467178176,True
1011,61.93,0.91,35.47,10,687.399999999983,36.9650468883205,True
1012,61.93,0.91,35.47,10,245.499999999994,86.2915601023018,True
1013,61.93,0.91,35.47,20,173.399999999998,98.1342632955536,True
1014,61.93,0.91,35.47,10,411.09999999999,56.3341858482523,True
1015,61.93,0.91,35.47,15,592.679999999993,42.6552686671319,True
1016,61.93,0.91,35.47,15,226.499999999999,93.6147941381717,True
1017,61.93,0.91,35.47,20,740.839999999993,39.2502179598954,True
1018,61.93,0.91,35.47,20,681.799999999994,42.3888404533566,True
1019,61.93,0.91,35.47,10,112.299999999997,95.6862745098039,True
1020,61.93,0.91,35.47,15,30.6600000000002,99.8604326587579,True
1021,61.93,0.91,35.47,10,620.799999999984,42.3358908780904,True
1022,61.93,0.91,35.47,15,343.799999999997,84.4207955338451,True
1023,61.93,0.91,35.47,20,539.119999999995,54.768962510898,True
1024,61.93,0.91,35.47,10,217.599999999995,89.6675191815857,True
1025,61.93,0.91,35.47,10,491.199999999988,52.0375106564365,True
1026,61.93,0.91,35.47,20,724.439999999994,39.947689625109,True
1027,61.93,0.91,35.47,10,514.599999999987,50.8098891730606,True
1028,61.93,0.91,35.47,10,738.699999999983,33.6061381074169,True
1029,61.93,0.91,35.47,10,780.999999999988,31.0315430520034,True
1030,61.93,0.91,35.47,10,456.099999999989,53.6402387041774,True
1031,61.93,0.91,35.47,10,896.199999999999,18.0221653878943,True
1032,61.93,0.91,35.47,15,454.979999999995,53.7159804605722,True
1033,61.93,0.91,35.47,15,535.559999999994,47.2958827634333,True
1034,61.93,0.91,35.47,15,324.419999999998,86.4794138171668,True
1035,61.93,0.91,35.47,20,749.039999999993,38.8317349607672,True
1036,61.93,0.91,35.47,15,583.499999999993,43.4752267969295,True
1037,61.93,0.91,35.47,15,102.060000000001,98.6915561758549,True
1038,61.93,0.91,35.47,15,478.439999999995,52.3900907187718,True
1039,61.93,0.91,35.47,10,623.499999999984,42.2165387894288,True
1040,61.93,0.91,35.47,10,876.399999999997,21.4492753623188,True
1041,61.93,0.91,35.47,10,648.699999999984,40.3921568627451,True
1042,61.93,0.91,35.47,10,776.499999999987,31.1338448422848,True
1043,61.93,0.91,35.47,10,103.299999999997,96.1125319693095,True
1044,61.93,0.91,35.47,15,246.899999999999,90.7885554780182,True
1045,61.93,0.91,35.47,10,195.999999999995,90.6052855924979,True
1046,61.93,0.91,35.47,10,231.099999999994,88.5251491901109,True
1047,61.93,0.91,35.47,10,362.499999999991,59.7442455242967,True
1048,61.93,0.91,35.47,10,490.299999999988,52.0716112531969,True
1049,61.93,0.91,35.47,10,208.599999999995,90.1619778346121,True
1050,61.93,0.91,35.47,15,577.379999999993,43.632240055827,True
1051,61.93,0.91,35.47,20,663.759999999994,44.306887532694,True
1052,61.93,0.91,35.47,15,620.219999999992,41.7480809490579,True
1053,61.93,0.91,35.47,15,717.119999999991,35.6769016050245,True
1054,61.93,0.91,35.47,20,317.719999999997,91.0200523103749,True
1055,61.93,0.91,35.47,15,457.019999999995,53.698534542917,True
1056,61.93,0.91,35.47,20,473.519999999996,71.6303400174368,True
1057,61.93,0.91,35.47,20,102.879999999999,99.1455972101134,True
1058,61.93,0.91,35.47,10,599.199999999985,44.2625745950554,True
1059,61.93,0.91,35.47,15,628.379999999992,41.4340544312631,True
1060,61.93,0.91,35.47,15,787.499999999989,22.8541521284019,True
1061,61.93,0.91,35.47,10,405.69999999999,56.9479965899403,True
1062,61.93,0.91,35.47,15,504.959999999995,50.6106071179344,True
1063,61.93,0.91,35.47,20,463.679999999996,73.2170880557978,True
1064,61.93,0.91,35.47,20,265.239999999997,94.6294681778553,True
1065,61.93,0.91,35.47,15,110.220000000001,98.5519888346127,True
1066,61.93,0.91,35.47,15,419.279999999996,58.635729239358,True
1067,61.93,0.91,35.47,10,95.1999999999977,96.7774936061381,True
1068,61.93,0.91,35.47,15,589.619999999993,43.0216329378926,True
1069,61.93,0.91,35.47,15,840.539999999989,15.387299371947,True
1070,61.93,0.91,35.47,20,142.239999999998,98.5004359197908,True
1071,61.93,0.91,35.47,10,637.899999999984,41.2105711849958,True
1072,61.93,0.91,35.47,20,55.319999999999,99.6512641673932,True
1073,61.93,0.91,35.47,10,442.599999999989,54.1346973572038,True
1074,61.93,0.91,35.47,15,721.199999999991,35.1186322400559,True
1075,61.93,0.91,35.47,15,234.659999999999,92.9344033496162,True
1076,61.93,0.91,35.47,10,680.199999999983,37.5277067348679,True
1077,61.93,0.91,35.47,10,852.099999999995,25.1662404092071,True
1078,61.93,0.91,35.47,20,104.519999999999,99.1107236268527,True
1079,61.93,0.91,35.47,10,308.499999999992,70.0085251491902,True
1080,61.93,0.91,35.47,20,150.439999999998,98.4306887532694,True
1081,61.93,0.91,35.47,10,157.299999999996,92.7195225916454,True
1082,61.93,0.91,35.47,10,540.699999999986,49.4117647058824,True
1083,61.93,0.91,35.47,15,603.899999999993,42.3412421493371,True
1084,61.93,0.91,35.47,10,825.999999999992,27.7919863597613,True
1085,61.93,0.91,35.47,20,158.639999999998,98.3435047951177,True
1086,61.93,0.91,35.47,10,829.599999999993,27.7237851662404,True
1087,61.93,0.91,35.47,15,349.919999999997,83.4089323098395,True
1088,61.93,0.91,35.47,15,248.939999999999,90.5268667131891,True
1089,61.93,0.91,35.47,20,516.159999999995,63.9581517000872,True
1090,61.93,0.91,35.47,15,27.6000000000002,99.8953244940684,True
1091,61.93,0.91,35.47,10,422.799999999989,55.3282182438193,True
1092,61.93,0.91,35.47,20,342.319999999997,87.9686137750654,True
1093,61.93,0.91,35.47,15,311.159999999998,87.6657362177251,True
1094,61.93,0.91,35.47,10,296.799999999993,72.9411764705882,True
1095,61.93,0.91,35.47,10,410.19999999999,56.4023870417732,True
1096,61.93,0.91,35.47,10,663.099999999983,39.0451832907076,True
1097,61.93,0.91,35.47,20,904.839999999998,24.306887532694,True
1098,61.93,0.91,35.47,15,290.759999999998,88.6950453593859,True
1099,61.93,0.91,35.47,10,401.19999999999,57.2549019607843,True
1100,61.93,0.91,35.47,10,432.699999999989,54.9701619778346,True
1101,61.93,0.91,35.47,10,165.399999999996,92.0204603580563,True
1102,61.93,0.91,35.47,10,462.399999999988,53.1287297527707,True
1103,61.93,0.91,35.47,15,271.379999999999,89.4452198185624,True
1104,61.93,0.91,35.47,10,246.399999999994,86.1722080136402,True
1105,61.93,0.91,35.47,15,63.3000000000005,99.3021632937893,True
1106,61.93,0.91,35.47,10,398.49999999999,57.4254049445865,True
1107,61.93,0.91,35.47,10,814.299999999991,28.763853367434,True
1108,61.93,0.91,35.47,15,91.8600000000008,98.8834612700628,True
1109,61.93,0.91,35.47,10,276.999999999993,79.3691389599318,True
1110,61.93,0.91,35.47,15,136.740000000001,97.854152128402,True
1111,61.93,0.91,35.47,20,667.039999999994,44.0976460331299,True
1112,61.93,0.91,35.47,10,330.099999999992,64.0238704177323,True
1113,61.93,0.91,35.47,10,600.999999999985,44.1432225063939,True
1114,61.93,0.91,35.47,15,565.139999999993,44.5219818562456,True
1115,61.93,0.91,35.47,15,839.519999999989,15.8757850662945,True
1116,61.93,0.91,35.47,15,287.699999999998,88.7822749476622,True
1117,61.93,0.91,35.47,20,808.079999999993,35.2920662598082,True
1118,61.93,0.91,35.47,20,566.999999999995,50.3748910200523,True
1119,61.93,0.91,35.47,10,262.599999999993,84.4671781756181,True
1120,61.93,0.91,35.47,20,63.5199999999989,99.5989537925022,True
1121,61.93,0.91,35.47,15,483.539999999995,52.076064200977,True
1122,61.93,0.91,35.47,10,349.899999999991,60.7161125319693,True
1123,61.93,0.91,35.47,10,42.999999999999,99.2497868712703,True
1124,61.93,0.91,35.47,10,171.699999999996,91.6283034953112,True
1125,61.93,0.91,35.47,10,75.3999999999982,98.0562659846548,True
1126,61.93,0.91,35.47,15,376.439999999997,74.3545010467551,True
1127,61.93,0.91,35.47,20,675.239999999994,43.2432432432433,True
1128,61.93,0.91,35.47,20,286.559999999997,92.7811682650393,True
1129,61.93,0.91,35.47,10,133.899999999997,93.9471440750214,True
1130,61.93,0.91,35.47,15,553.919999999994,45.2721563154222,True
1131,61.93,0.91,35.47,10,677.499999999983,37.6811594202899,True
1132,61.93,0.91,35.47,15,826.259999999989,16.817864619679,True
1133,61.93,0.91,35.47,15,701.819999999991,37.3866015352408,True
1134,61.93,0.91,35.47,15,900.719999999988,11.7236566643406,True
1135,61.93,0.91,35.47,20,501.399999999995,66.2423714036617,True
1136,61.93,0.91,35.47,15,329.519999999998,85.8339148639219,True
1137,61.93,0.91,35.47,15,873.179999999988,13.7124912770412,True
1138,61.93,0.91,35.47,10,719.799999999982,34.7144075021313,True
1139,61.93,0.91,35.47,15,201.0,95.4989532449407,True
1140,61.93,0.91,35.47,10,465.099999999988,53.0434782608696,True
1141,61.93,0.91,35.47,10,90.6999999999978,97.3231031543052,True
1142,61.93,0.91,35.47,15,143.880000000001,97.4703419399861,True
1143,61.93,0.91,35.47,20,240.639999999997,96.4254577157803,True
1144,61.93,0.91,35.47,15,217.32,94.5219818562456,True
1145,61.93,0.91,35.47,10,494.799999999988,51.8840579710145,True
1146,61.93,0.91,35.47,10,285.099999999993,75.4816709292413,True
1147,61.93,0.91,35.47,20,847.439999999994,30.8108108108108,True
1148,61.93,0.91,35.47,15,118.380000000001,98.37752965806,True
1149,61.93,0.91,35.47,10,676.599999999983,38.0562659846547,True
1150,61.93,0.91,35.47,10,583.899999999985,45.4390451832907,True
1151,61.93,0.91,35.47,20,375.119999999996,86.102877070619,True
1152,61.93,0.91,35.47,20,662.119999999994,44.3417611159547,True
1153,61.93,0.91,35.47,10,576.699999999986,45.848252344416,True
1154,61.93,0.91,35.47,20,496.479999999995,67.0095902353967,True
1155,61.93,0.91,35.47,10,797.199999999989,30.1449275362319,True
1156,61.93,0.91,35.47,10,784.599999999988,30.7928388746803,True
1157,61.93,0.91,35.47,15,650.819999999992,40.3000697836706,True
1158,61.93,0.91,35.47,15,318.299999999998,87.0376831821354,True
1159,61.93,0.91,35.47,15,278.519999999998,89.1660851360782,True
1160,61.93,0.91,35.47,15,37.8000000000003,99.7732030704815,True
1161,61.93,0.91,35.47,15,803.819999999989,19.9406838799721,True
1162,61.93,0.91,35.47,20,61.8799999999989,99.5989537925022,True
1163,61.93,0.91,35.47,15,523.319999999994,48.4473133286811,True
1164,61.93,0.91,35.47,20,248.839999999997,95.7279860505667,True
1165,61.93,0.91,35.47,15,623.279999999992,41.625959525471,True
1166,61.93,0.91,35.47,10,580.299999999985,45.7118499573743,True
1167,61.93,0.91,35.47,20,668.679999999994,43.9407149084568,True
1168,61.93,0.91,35.47,15,841.559999999988,15.387299371947,True
1169,61.93,0.91,35.47,15,361.139999999997,78.8729937194697,True
1170,61.93,0.91,35.47,10,815.199999999991,28.7468030690537,True
1171,61.93,0.91,35.47,10,380.49999999999,58.5848252344416,True
1172,61.93,0.91,35.47,15,124.500000000001,98.2554082344732,True
1173,61.93,0.91,35.47,15,68.4000000000006,99.2672714584787,True
1174,61.93,0.91,35.47,15,331.559999999997,85.6943475226797,True
1175,61.93,0.91,35.47,15,26.5800000000002,99.9476622470342,True
1176,61.93,0.91,35.47,10,783.699999999988,30.8610400682012,True
1177,61.93,0.91,35.47,15,615.119999999993,41.9574319609212,True
1178,61.93,0.91,35.47,10,295.899999999993,72.9582267689685,True
1179,61.93,0.91,35.47,20,302.959999999997,92.0836965998256,True
1180,61.93,0.91,35.47,20,216.039999999998,97.175239755885,True
1181,61.93,0.91,35.47,15,761.99999999999,27.7215631542219,True
1182,61.93,0.91,35.47,10,242.799999999994,86.5814151747656,True
1183,61.93,0.91,35.47,10,877.299999999997,21.3299232736573,True
1184,61.93,0.91,35.47,15,350.939999999997,83.2519190509421,True
1185,61.93,0.91,35.47,20,178.319999999998,97.9598953792502,True
1186,61.93,0.91,35.47,10,176.199999999996,91.4919011082694,True
1187,61.93,0.91,35.47,10,696.399999999982,36.1807331628304,True
1188,61.93,0.91,35.47,15,391.739999999996,70.4291695743196,True
1189,61.93,0.91,35.47,10,292.299999999993,73.7766410912191,True
1190,61.93,0.91,35.47,10,377.79999999999,58.7894288150043,True
1191,61.93,0.91,35.47,10,625.299999999984,42.1312872975277,True
1192,61.93,0.91,35.47,15,524.339999999994,48.4124214933705,True
1193,61.93,0.91,35.47,15,39.8400000000003,99.738311235171,True
1194,61.93,0.91,35.47,10,199.599999999995,90.5200341005968,True
1195,61.93,0.91,35.47,15,342.779999999997,84.4382414515004,True
1196,61.93,0.91,35.47,15,630.419999999992,41.4166085136078,True
1197,61.93,0.91,35.47,15,682.439999999991,38.6427076064201,True
1198,61.93,0.91,35.47,20,442.359999999996,80.5754141238012,True
1199,61.93,0.91,35.47,15,825.239999999989,16.817864619679,True
1200,61.93,0.91,35.47,15,163.26,96.9818562456386,True
1201,61.93,0.91,35.47,10,537.099999999986,49.6504688832055,True
1202,61.93,0.91,35.47,15,898.679999999988,11.7236566643406,True
1203,61.93,0.91,35.47,10,266.199999999993,83.4441602728048,True
1204,61.93,0.91,35.47,10,313.899999999992,67.0247229326514,True
1205,61.93,0.91,35.47,20,726.079999999994,39.895379250218,True
1206,61.93,0.91,35.47,15,886.439999999988,13.5205861828332,True
1207,61.93,0.91,35.47,15,244.859999999999,90.9281228192603,True
1208,61.93,0.91,35.47,10,159.099999999996,92.4808184143223,True
1209,61.93,0.91,35.47,10,239.199999999994,87.4680306905371,True
1210,61.93,0.91,35.47,15,821.159999999989,18.5799023028612,True
1211,61.93,0.91,35.47,15,475.379999999995,52.7041172365667,True
1212,61.93,0.91,35.47,15,768.11999999999,26.3607815771109,True
1213,61.93,0.91,35.47,10,339.999999999991,62.7450980392157,True
1214,61.93,0.91,35.47,15,184.68,96.1793440334962,True
1215,61.93,0.91,35.47,15,173.46,96.6503838101884,True
1216,61.93,0.91,35.47,20,555.519999999995,51.0549258936356,True
1217,61.93,0.91,35.47,15,741.59999999999,31.8562456385206,True
1218,61.93,0.91,35.47,20,676.879999999994,42.6503923278117,True
1219,61.93,0.91,35.47,15,738.53999999999,32.0481507327285,True
1220,61.93,0.91,35.47,20,734.279999999993,39.4420226678291,True
1221,61.93,0.91,35.47,15,890.519999999988,12.9274249825541,True
1222,61.93,0.91,35.47,10,333.699999999992,63.8704177323103,True
1223,61.93,0.91,35.47,10,461.499999999988,53.231031543052,True
1224,61.93,0.91,35.47,10,538.899999999986,49.5652173913044,True
1225,61.93,0.91,35.47,15,222.419999999999,94.2428471737614,True
1226,61.93,0.91,35.47,10,447.099999999989,53.9812446717818,True
1227,61.93,0.91,35.47,10,267.099999999993,83.3418584825235,True
1228,61.93,0.91,35.47,10,160.899999999996,92.3273657289003,True
1229,61.93,0.91,35.47,20,875.319999999996,27.0793374019181,True
1230,61.93,0.91,35.47,10,670.299999999983,38.5677749360614,True
1231,61.93,0.91,35.47,15,45.9600000000004,99.5987438939288,True
1232,61.93,0.91,35.47,15,378.479999999997,74.284717376134,True
1233,61.93,0.91,35.47,15,447.839999999995,53.9427773900907,True
1234,61.93,0.91,35.47,10,321.099999999992,65.7118499573743,True
1235,61.93,0.91,35.47,15,165.3,96.946964410328,True
1236,61.93,0.91,35.47,10,812.499999999991,28.9343563512361,True
1237,61.93,0.91,35.47,15,188.76,95.9874389392882,True
1238,61.93,0.91,35.47,15,503.939999999994,50.8374040474529,True
1239,61.93,0.91,35.47,15,166.32,96.9120725750175,True
1240,61.93,0.91,35.47,15,367.259999999997,76.3084438241451,True
1241,61.93,0.91,35.47,15,497.819999999995,51.360781577111,True
1242,61.93,0.91,35.47,10,115.899999999997,95.4134697357204,True
1243,61.93,0.91,35.47,10,347.199999999991,61.1423699914749,True
1244,61.93,0.91,35.47,15,117.360000000001,98.4124214933705,True
1245,61.93,0.91,35.47,10,500.199999999987,51.5430520034101,True
1246,61.93,0.91,35.47,10,172.599999999996,91.611253196931,True
1247,61.93,0.91,35.47,10,484.899999999988,52.2591645353794,True
1248,61.93,0.91,35.47,10,330.999999999992,64.0238704177323,True
1249,61.93,0.91,35.47,20,542.399999999995,53.7750653879686,True
1250,61.93,0.91,35.47,20,189.799999999998,97.5937227550131,True
1251,61.93,0.91,35.47,20,391.519999999996,85.1961639058413,True
1252,61.93,0.91,35.47,15,377.459999999997,74.3021632937893,True
1253,61.93,0.91,35.47,10,42.099999999999,99.2838874680307,True
1254,61.93,0.91,35.47,15,314.219999999998,87.4040474528961,True
1255,61.93,0.91,35.47,20,760.519999999993,38.0645161290323,True
1256,61.93,0.91,35.47,15,546.779999999994,45.9176552686672,True
1257,61.93,0.91,35.47,20,227.519999999998,96.9659982563208,True
1258,61.93,0.91,35.47,10,778.299999999987,31.1167945439045,True
1259,61.93,0.91,35.47,10,734.199999999983,33.8959931798806,True
1260,61.93,0.91,35.47,10,701.799999999982,35.8226768968457,True
1261,61.93,0.91,35.47,15,189.78,95.969993021633,True
1262,61.93,0.91,35.47,10,319.299999999992,66.001705029838,True
1263,61.93,0.91,35.47,20,770.359999999993,37.6111595466434,True
1264,61.93,0.91,35.47,15,260.159999999999,89.8988136775994,True
