,C,H,O,heat_rate,T,mass_porc,biomass_ESP
1612,41.67,5.28,39.77,10,424,10.59897,True
1613,41.67,5.28,39.77,20,669,6.8205581919086,True
1614,41.67,5.28,39.77,10,280,54.83987,True
1615,41.67,5.28,39.77,15,850,5.01101,True
1616,41.67,5.28,39.77,20,655,6.96131263572742,True
1617,41.67,5.28,39.77,20,406,18.7243625834472,True
1618,41.67,5.28,39.77,20,384,21.1976192391217,True
1619,41.67,5.28,39.77,10,312,26.661,True
1620,41.67,5.28,39.77,20,223,97.104480012869,True
1621,41.67,5.28,39.77,10,610,6.00911,True
1622,41.67,5.28,39.77,15,897,5.01101,True
1623,41.67,5.28,39.77,15,598,6.94802,True
1624,41.67,5.28,39.77,20,425,16.6733692592295,True
1625,41.67,5.28,39.77,20,285,70.763291241052,True
1626,41.67,5.28,39.77,10,686,5.65936,True
1627,41.67,5.28,39.77,15,213,97.30985,True
1628,41.67,5.28,39.77,20,242,93.3242178074479,True
1629,41.67,5.28,39.77,10,656,5.66467,True
1630,41.67,5.28,39.77,15,329,28.26164,True
1631,41.67,5.28,39.77,15,704,6.59786,True
1632,41.67,5.28,39.77,20,693,6.740127081155,True
1633,41.67,5.28,39.77,20,760,6.47872597120571,True
1634,41.67,5.28,39.77,15,190,99.27735,True
1635,41.67,5.28,39.77,15,873,5.01101,True
1636,41.67,5.28,39.77,15,459,12.07904,True
1637,41.67,5.28,39.77,10,270,68.50592,True
1638,41.67,5.28,39.77,20,69,100.0,True
1639,41.67,5.28,39.77,10,364,18.01083,True
1640,41.67,5.28,39.77,10,657,5.67002,True
1641,41.67,5.28,39.77,15,818,5.01101,True
1642,41.67,5.28,39.77,10,39,100.0,True
1643,41.67,5.28,39.77,20,271,83.8534545162069,True
1644,41.67,5.28,39.77,10,305,29.40152,True
1645,41.67,5.28,39.77,20,851,6.19721708356791,True
1646,41.67,5.28,39.77,10,489,7.06755,True
1647,41.67,5.28,39.77,20,275,82.2046167457573,True
1648,41.67,5.28,39.77,10,32,100.0,True
1649,41.67,5.28,39.77,10,778,5.75288,True
1650,41.67,5.28,39.77,15,83,100.03159,True
1651,41.67,5.28,39.77,10,716,5.78243,True
1652,41.67,5.28,39.77,10,576,6.57776,True
1653,41.67,5.28,39.77,10,836,5.62644,True
1654,41.67,5.28,39.77,10,196,98.01,True
1655,41.67,5.28,39.77,10,582,6.5337,True
1656,41.67,5.28,39.77,20,53,100.0,True
1657,41.67,5.28,39.77,10,297,34.41976,True
1658,41.67,5.28,39.77,10,521,6.82546,True
1659,41.67,5.28,39.77,15,208,97.77262,True
1660,41.67,5.28,39.77,15,380,20.23113,True
1661,41.67,5.28,39.77,20,417,17.2766025898818,True
1662,41.67,5.28,39.77,10,370,17.32385,True
1663,41.67,5.28,39.77,10,445,9.01014,True
1664,41.67,5.28,39.77,10,593,6.25464,True
1665,41.67,5.28,39.77,20,721,6.57926485964767,True
1666,41.67,5.28,39.77,15,782,5.75152,True
1667,41.67,5.28,39.77,20,256,88.6793211614252,True
1668,41.67,5.28,39.77,10,252,85.80013,True
1669,41.67,5.28,39.77,15,200,98.39962,True
1670,41.67,5.28,39.77,10,73,100.11034,True
1671,41.67,5.28,39.77,20,456,14.0392503820478,True
1672,41.67,5.28,39.77,20,683,6.76023485884336,True
1673,41.67,5.28,39.77,20,403,18.9857636933967,True
1674,41.67,5.28,39.77,20,866,6.19721708356791,True
1675,41.67,5.28,39.77,20,41,100.0,True
1676,41.67,5.28,39.77,15,44,100.0,True
1677,41.67,5.28,39.77,10,802,5.67002,True
1678,41.67,5.28,39.77,15,456,12.23244,True
1679,41.67,5.28,39.77,20,332,30.8694603072468,True
1680,41.67,5.28,39.77,15,707,6.57729,True
1681,41.67,5.28,39.77,10,733,5.69536,True
1682,41.67,5.28,39.77,15,285,61.65564,True
1683,41.67,5.28,39.77,10,811,5.67559,True
1684,41.67,5.28,39.77,10,571,6.60979,True
1685,41.67,5.28,39.77,15,92,100.00435,True
1686,41.67,5.28,39.77,15,631,6.87273,True
1687,41.67,5.28,39.77,20,707,6.6395881927129,True
1688,41.67,5.28,39.77,15,331,29.14465,True
1689,41.67,5.28,39.77,15,379,20.35421,True
1690,41.67,5.28,39.77,10,71,100.11568,True
1691,41.67,5.28,39.77,15,880,5.01101,True
1692,41.67,5.28,39.77,15,177,99.65358,True
1693,41.67,5.28,39.77,10,244,90.26196,True
1694,41.67,5.28,39.77,10,421,10.82655,True
1695,41.67,5.28,39.77,20,79,100.0,True
1696,41.67,5.28,39.77,10,81,99.99625,True
1697,41.67,5.28,39.77,10,859,6.02466,True
1698,41.67,5.28,39.77,20,333,30.3466580873482,True
1699,41.67,5.28,39.77,10,429,10.10703,True
1700,41.67,5.28,39.77,10,713,5.81742,True
1701,41.67,5.28,39.77,10,186,98.60454,True
1702,41.67,5.28,39.77,10,745,5.85544,True
1703,41.67,5.28,39.77,10,467,7.746,True
1704,41.67,5.28,39.77,10,488,7.08894,True
1705,41.67,5.28,39.77,15,819,4.99703,True
1706,41.67,5.28,39.77,15,676,6.66048,True
1707,41.67,5.28,39.77,20,220,97.4463122335719,True
1708,41.67,5.28,39.77,15,276,73.47107,True
1709,41.67,5.28,39.77,20,684,6.76023485884336,True
1710,41.67,5.28,39.77,20,723,6.59937263733617,True
1711,41.67,5.28,39.77,10,77,100.06694,True
1712,41.67,5.28,39.77,15,779,5.72468,True
1713,41.67,5.28,39.77,10,210,96.83372,True
1714,41.67,5.28,39.77,10,446,8.91658,True
1715,41.67,5.28,39.77,20,620,7.28303707874209,True
1716,41.67,5.28,39.77,10,234,93.77823,True
1717,41.67,5.28,39.77,15,62,100.0134,True
1718,41.67,5.28,39.77,10,827,5.77993,True
1719,41.67,5.28,39.77,15,805,5.05414,True
1720,41.67,5.28,39.77,15,891,5.01101,True
1721,41.67,5.28,39.77,20,804,6.41840263814048,True
1722,41.67,5.28,39.77,10,329,22.32783,True
1723,41.67,5.28,39.77,10,552,6.70502,True
1724,41.67,5.28,39.77,10,589,6.38205,True
1725,41.67,5.28,39.77,20,301,48.2224724523445,True
1726,41.67,5.28,39.77,20,70,100.0,True
1727,41.67,5.28,39.77,15,237,94.18963,True
1728,41.67,5.28,39.77,10,564,6.64914,True
1729,41.67,5.28,39.77,10,470,7.6396,True
1730,41.67,5.28,39.77,20,105,100.0,True
1731,41.67,5.28,39.77,10,688,5.66467,True
1732,41.67,5.28,39.77,10,829,5.75592,True
1733,41.67,5.28,39.77,20,50,100.0,True
1734,41.67,5.28,39.77,20,671,6.80045041422023,True
1735,41.67,5.28,39.77,15,301,47.74181,True
1736,41.67,5.28,39.77,10,92,99.69581,True
1737,41.67,5.28,39.77,10,369,17.39658,True
1738,41.67,5.28,39.77,20,709,6.6395881927129,True
1739,41.67,5.28,39.77,15,52,100.0,True
1740,41.67,5.28,39.77,15,699,6.60801,True
1741,41.67,5.28,39.77,15,217,96.9028,True
1742,41.67,5.28,39.77,10,414,11.62291,True
1743,41.67,5.28,39.77,10,473,7.49832,True
1744,41.67,5.28,39.77,10,227,95.19453,True
1745,41.67,5.28,39.77,20,732,6.51894152658244,True
1746,41.67,5.28,39.77,10,409,12.19071,True
1747,41.67,5.28,39.77,15,81,100.04042,True
1748,41.67,5.28,39.77,10,697,5.7978,True
1749,41.67,5.28,39.77,10,475,7.41778,True
1750,41.67,5.28,39.77,15,34,100.0,True
1751,41.67,5.28,39.77,15,786,5.59082,True
1752,41.67,5.28,39.77,10,617,5.92938,True
1753,41.67,5.28,39.77,15,677,6.65789,True
1754,41.67,5.28,39.77,10,859,5.91436,True
1755,41.67,5.28,39.77,10,253,85.2831,True
1756,41.67,5.28,39.77,20,724,6.57926485964767,True
1757,41.67,5.28,39.77,10,581,6.55239,True
1758,41.67,5.28,39.77,10,615,5.94727,True
1759,41.67,5.28,39.77,15,727,6.52142,True
1760,41.67,5.28,39.77,15,259,84.81382,True
1761,41.67,5.28,39.77,10,266,72.84212,True
1762,41.67,5.28,39.77,10,498,6.94398,True
1763,41.67,5.28,39.77,10,841,5.67535,True
1764,41.67,5.28,39.77,15,225,95.84619,True
1765,41.67,5.28,39.77,10,256,83.10614,True
1766,41.67,5.28,39.77,10,604,6.0572,True
1767,41.67,5.28,39.77,10,539,6.7674,True
1768,41.67,5.28,39.77,15,51,100.0,True
1769,41.67,5.28,39.77,20,429,16.4119681492802,True
1770,41.67,5.28,39.77,10,176,99.21171,True
1771,41.67,5.28,39.77,15,770,5.98584,True
1772,41.67,5.28,39.77,20,671,6.80045041422023,True
1773,41.67,5.28,39.77,20,692,6.69991152577813,True
1774,41.67,5.28,39.77,20,607,7.46400707793779,True
1775,41.67,5.28,39.77,10,389,14.93963,True
1776,41.67,5.28,39.77,15,491,9.87013,True
1777,41.67,5.28,39.77,20,453,14.2403281589318,True
1778,41.67,5.28,39.77,15,857,5.01101,True
1779,41.67,5.28,39.77,10,571,6.61109,True
1780,41.67,5.28,39.77,10,703,5.84883,True
1781,41.67,5.28,39.77,10,185,98.7187,True
1782,41.67,5.28,39.77,10,198,97.85261,True
1783,41.67,5.28,39.77,10,41,100.0,True
1784,41.67,5.28,39.77,20,393,20.1922303547011,True
1785,41.67,5.28,39.77,10,447,8.87079,True
1786,41.67,5.28,39.77,10,709,5.85424,True
1787,41.67,5.28,39.77,10,483,7.15622,True
1788,41.67,5.28,39.77,20,76,100.0,True
1789,41.67,5.28,39.77,15,822,5.00923,True
1790,41.67,5.28,39.77,20,501,10.862221507279,True
1791,41.67,5.28,39.77,15,627,6.88194,True
1792,41.67,5.28,39.77,10,259,80.14803,True
1793,41.67,5.28,39.77,10,483,7.16428,True
1794,41.67,5.28,39.77,15,569,7.1999,True
1795,41.67,5.28,39.77,10,666,5.84883,True
1796,41.67,5.28,39.77,10,58,100.05623,True
1797,41.67,5.28,39.77,20,726,6.57926485964767,True
1798,41.67,5.28,39.77,10,384,15.58264,True
1799,41.67,5.28,39.77,15,438,13.57855,True
1800,41.67,5.28,39.77,10,771,5.83941,True
1801,41.67,5.28,39.77,15,755,6.31722,True
1802,41.67,5.28,39.77,20,655,6.94120485803906,True
1803,41.67,5.28,39.77,15,449,12.71006,True
1804,41.67,5.28,39.77,10,403,12.82826,True
1805,41.67,5.28,39.77,20,224,97.0039411244269,True
1806,41.67,5.28,39.77,20,723,6.59937263733617,True
1807,41.67,5.28,39.77,15,277,71.41081,True
1808,41.67,5.28,39.77,10,196,97.95954,True
1809,41.67,5.28,39.77,15,497,9.55739,True
1810,41.67,5.28,39.77,10,635,5.80928,True
1811,41.67,5.28,39.77,20,225,96.8832944582965,True
1812,41.67,5.28,39.77,10,714,5.81041,True
1813,41.67,5.28,39.77,10,704,5.86194,True
1814,41.67,5.28,39.77,20,463,13.4762326067723,True
1815,41.67,5.28,39.77,15,487,10.32542,True
1816,41.67,5.28,39.77,15,809,4.98235,True
1817,41.67,5.28,39.77,20,367,23.7714147832382,True
1818,41.67,5.28,39.77,10,458,8.1861,True
1819,41.67,5.28,39.77,10,911,6.20708,True
1820,41.67,5.28,39.77,15,709,6.58803,True
1821,41.67,5.28,39.77,20,847,6.27764819432151,True
1822,41.67,5.28,39.77,10,71,100.11991,True
1823,41.67,5.28,39.77,15,172,99.76121,True
1824,41.67,5.28,39.77,20,447,14.7229148234537,True
1825,41.67,5.28,39.77,10,532,6.78901,True
1826,41.67,5.28,39.77,10,76,100.08288,True
1827,41.67,5.28,39.77,15,262,82.57504,True
1828,41.67,5.28,39.77,10,45,100.0,True
1829,41.67,5.28,39.77,15,35,100.0,True
1830,41.67,5.28,39.77,10,289,43.22164,True
1831,41.67,5.28,39.77,15,367,22.01963,True
1832,41.67,5.28,39.77,10,215,96.32798,True
1833,41.67,5.28,39.77,20,537,9.03241373763367,True
1834,41.67,5.28,39.77,10,271,67.76643,True
1835,41.67,5.28,39.77,20,290,64.9521434891015,True
1836,41.67,5.28,39.77,20,780,6.4586181935172,True
1837,41.67,5.28,39.77,20,311,39.8777447116544,True
1838,41.67,5.28,39.77,15,47,100.0,True
1839,41.67,5.28,39.77,15,347,25.35498,True
1840,41.67,5.28,39.77,15,489,9.93453,True
1841,41.67,5.28,39.77,10,539,6.76418,True
1842,41.67,5.28,39.77,10,655,5.65473,True
1843,41.67,5.28,39.77,10,698,5.77004,True
1844,41.67,5.28,39.77,20,588,7.74551596557544,True
1845,41.67,5.28,39.77,15,530,7.99811,True
1846,41.67,5.28,39.77,10,675,5.7755,True
1847,41.67,5.28,39.77,10,655,5.6504,True
1848,41.67,5.28,39.77,10,554,6.6957,True
1849,41.67,5.28,39.77,10,688,5.68817,True
1850,41.67,5.28,39.77,10,309,27.37482,True
1851,41.67,5.28,39.77,15,341,26.5735,True
1852,41.67,5.28,39.77,15,31,100.0,True
1853,41.67,5.28,39.77,10,785,5.79675,True
1854,41.67,5.28,39.77,10,83,99.95722,True
1855,41.67,5.28,39.77,20,109,100.0,True
1856,41.67,5.28,39.77,20,269,84.838735622939,True
1857,41.67,5.28,39.77,20,647,7.02163596879265,True
1858,41.67,5.28,39.77,10,637,5.72912,True
1859,41.67,5.28,39.77,10,284,48.15572,True
1860,41.67,5.28,39.77,10,686,5.6798,True
1861,41.67,5.28,39.77,15,715,6.53417,True
1862,41.67,5.28,39.77,15,538,7.69617,True
1863,41.67,5.28,39.77,10,54,99.98004,True
1864,41.67,5.28,39.77,10,262,75.61331,True
1865,41.67,5.28,39.77,20,761,6.49883374889407,True
1866,41.67,5.28,39.77,10,93,99.66578,True
1867,41.67,5.28,39.77,20,124,99.7989222231159,True
1868,41.67,5.28,39.77,10,816,5.75198,True
1869,41.67,5.28,39.77,20,249,91.7155955923751,True
1870,41.67,5.28,39.77,20,104,100.0,True
1871,41.67,5.28,39.77,15,185,99.38549,True
1872,41.67,5.28,39.77,10,488,7.09382,True
1873,41.67,5.28,39.77,20,272,83.3507600739967,True
1874,41.67,5.28,39.77,20,251,90.9112844848388,True
1875,41.67,5.28,39.77,20,52,100.0,True
1876,41.67,5.28,39.77,20,446,14.8435614895842,True
1877,41.67,5.28,39.77,10,805,5.6504,True
1878,41.67,5.28,39.77,20,796,6.43851041582884,True
1879,41.67,5.28,39.77,15,842,5.01101,True
1880,41.67,5.28,39.77,20,772,6.47872597120571,True
1881,41.67,5.28,39.77,15,866,5.01101,True
1882,41.67,5.28,39.77,20,852,6.21732486125628,True
1883,41.67,5.28,39.77,15,642,6.83145,True
1884,41.67,5.28,39.77,15,270,76.43254,True
1885,41.67,5.28,39.77,20,375,22.6252714549988,True
1886,41.67,5.28,39.77,20,570,8.0471326309016,True
1887,41.67,5.28,39.77,15,439,13.48731,True
1888,41.67,5.28,39.77,20,437,15.6277648194322,True
1889,41.67,5.28,39.77,15,688,6.62814,True
1890,41.67,5.28,39.77,15,655,6.77054,True
1891,41.67,5.28,39.77,15,806,4.98225,True
1892,41.67,5.28,39.77,10,758,5.66943,True
1893,41.67,5.28,39.77,20,865,6.21732486125628,True
1894,41.67,5.28,39.77,10,489,7.05163,True
1895,41.67,5.28,39.77,10,653,5.64636,True
1896,41.67,5.28,39.77,15,474,11.12598,True
1897,41.67,5.28,39.77,10,390,14.58085,True
1898,41.67,5.28,39.77,15,890,5.01101,True
1899,41.67,5.28,39.77,15,655,6.76665,True
1900,41.67,5.28,39.77,15,214,97.14881,True
1901,41.67,5.28,39.77,10,672,5.81041,True
1902,41.67,5.28,39.77,20,692,6.72001930346664,True
1903,41.67,5.28,39.77,10,177,99.07589,True
1904,41.67,5.28,39.77,20,562,8.22810263009729,True
1905,41.67,5.28,39.77,10,900,6.1652,True
1906,41.67,5.28,39.77,20,857,6.19721708356791,True
1907,41.67,5.28,39.77,20,409,18.3423148073675,True
1908,41.67,5.28,39.77,10,406,12.43327,True
1909,41.67,5.28,39.77,20,592,7.68519263251021,True
1910,41.67,5.28,39.77,15,284,62.76684,True
1911,41.67,5.28,39.77,10,843,5.77812,True
1912,41.67,5.28,39.77,20,849,6.25754041663314,True
1913,41.67,5.28,39.77,15,884,5.01101,True
1914,41.67,5.28,39.77,10,707,5.86181,True
1915,41.67,5.28,39.77,10,60,100.06813,True
1916,41.67,5.28,39.77,10,39,100.0,True
1917,41.67,5.28,39.77,10,577,6.57442,True
1918,41.67,5.28,39.77,20,845,6.23743263894478,True
1919,41.67,5.28,39.77,20,700,6.67980374808977,True
1920,41.67,5.28,39.77,20,98,100.0,True
1921,41.67,5.28,39.77,15,621,6.88924,True
1922,41.67,5.28,39.77,10,67,100.12571,True
1923,41.67,5.28,39.77,10,110,99.30273,True
1924,41.67,5.28,39.77,20,57,100.0,True
1925,41.67,5.28,39.77,15,96,99.98986,True
1926,41.67,5.28,39.77,10,773,5.86194,True
1927,41.67,5.28,39.77,10,563,6.64669,True
1928,41.67,5.28,39.77,15,201,98.33435,True
1929,41.67,5.28,39.77,10,549,6.71686,True
1930,41.67,5.28,39.77,15,903,5.01101,True
1931,41.67,5.28,39.77,15,619,6.89608,True
1932,41.67,5.28,39.77,10,886,6.08032,True
1933,41.67,5.28,39.77,20,481,12.1089037239604,True
1934,41.67,5.28,39.77,10,863,6.21771,True
1935,41.67,5.28,39.77,20,820,6.31786374969838,True
1936,41.67,5.28,39.77,15,169,99.86978,True
1937,41.67,5.28,39.77,20,784,6.43851041582884,True
1938,41.67,5.28,39.77,10,663,5.78815,True
1939,41.67,5.28,39.77,20,565,8.1476715193437,True
1940,41.67,5.28,39.77,10,187,98.57799,True
1941,41.67,5.28,39.77,15,339,27.01666,True
1942,41.67,5.28,39.77,20,244,92.9421700313682,True
1943,41.67,5.28,39.77,15,185,99.34946,True
1944,41.67,5.28,39.77,15,653,6.78262,True
1945,41.67,5.28,39.77,10,288,43.90873,True
1946,41.67,5.28,39.77,10,547,6.73565,True
1947,41.67,5.28,39.77,10,378,15.9587,True
1948,41.67,5.28,39.77,15,783,5.41201,True
1949,41.67,5.28,39.77,15,772,6.05648,True
1950,41.67,5.28,39.77,10,86,99.85062,True
1951,41.67,5.28,39.77,10,66,100.12193,True
1952,41.67,5.28,39.77,15,246,92.47663,True
1953,41.67,5.28,39.77,10,861,6.20781,True
1954,41.67,5.28,39.77,20,599,7.62486929944497,True
1955,41.67,5.28,39.77,10,413,11.78489,True
1956,41.67,5.28,39.77,15,206,97.92013,True
1957,41.67,5.28,39.77,20,127,99.7385988900507,True
1958,41.67,5.28,39.77,10,645,5.66071,True
1959,41.67,5.28,39.77,20,64,100.0,True
1960,41.67,5.28,39.77,10,53,99.89906,True
1961,41.67,5.28,39.77,20,773,6.4586181935172,True
1962,41.67,5.28,39.77,10,837,5.61675,True
1963,41.67,5.28,39.77,20,755,6.49883374889407,True
1964,41.67,5.28,39.77,10,494,6.99255,True
1965,41.67,5.28,39.77,15,453,12.46751,True
1966,41.67,5.28,39.77,15,823,5.01101,True
1967,41.67,5.28,39.77,15,34,100.0,True
1968,41.67,5.28,39.77,15,102,99.96775,True
1969,41.67,5.28,39.77,15,776,5.83205,True
1970,41.67,5.28,39.77,15,818,5.00166,True
1971,41.67,5.28,39.77,10,753,5.76818,True
1972,41.67,5.28,39.77,10,260,78.89637,True
1973,41.67,5.28,39.77,15,836,5.01101,True
1974,41.67,5.28,39.77,15,859,5.01101,True
1975,41.67,5.28,39.77,20,841,6.23743263894478,True
1976,41.67,5.28,39.77,20,775,6.4586181935172,True
1977,41.67,5.28,39.77,10,97,99.5737,True
1978,41.67,5.28,39.77,10,69,100.12503,True
1979,41.67,5.28,39.77,20,357,25.4202525536878,True
1980,41.67,5.28,39.77,20,579,7.90637818708277,True
1981,41.67,5.28,39.77,10,494,6.98596,True
1982,41.67,5.28,39.77,10,448,8.82564,True
1983,41.67,5.28,39.77,15,836,5.01101,True
1984,41.67,5.28,39.77,20,908,6.17710930587955,True
1985,41.67,5.28,39.77,20,572,8.00691707552473,True
1986,41.67,5.28,39.77,20,246,92.5199066999115,True
1987,41.67,5.28,39.77,20,491,11.4051315048661,True
1988,41.67,5.28,39.77,10,181,98.94629,True
1989,41.67,5.28,39.77,10,497,6.95532,True
1990,41.67,5.28,39.77,15,544,7.61087,True
1991,41.67,5.28,39.77,10,432,9.85731,True
1992,41.67,5.28,39.77,10,304,29.8477,True
1993,41.67,5.28,39.77,20,301,49.2881846698303,True
1994,41.67,5.28,39.77,15,48,100.0,True
1995,41.67,5.28,39.77,15,840,5.01101,True
1996,41.67,5.28,39.77,10,666,5.83941,True
1997,41.67,5.28,39.77,10,404,12.59317,True
1998,41.67,5.28,39.77,10,202,97.55177,True
1999,41.67,5.28,39.77,20,104,100.0,True
2000,41.67,5.28,39.77,10,514,6.85097,True
2001,41.67,5.28,39.77,10,209,96.90795,True
2002,41.67,5.28,39.77,20,547,8.56993485080032,True
2003,41.67,5.28,39.77,15,598,6.93103,True
2004,41.67,5.28,39.77,10,696,5.74295,True
2005,41.67,5.28,39.77,20,76,100.0,True
2006,41.67,5.28,39.77,15,384,19.60753,True
2007,41.67,5.28,39.77,15,824,5.01101,True
2008,41.67,5.28,39.77,15,558,7.36589,True
2009,41.67,5.28,39.77,15,104,99.95307,True
2010,41.67,5.28,39.77,15,636,6.85411,True
2011,41.67,5.28,39.77,20,217,97.9288988980938,True
2012,41.67,5.28,39.77,15,871,5.01101,True
2013,41.67,5.28,39.77,20,48,100.0,True
2014,41.67,5.28,39.77,15,771,5.91048,True
2015,41.67,5.28,39.77,15,207,97.8469,True
2016,41.67,5.28,39.77,15,39,100.0,True
2017,41.67,5.28,39.77,10,556,6.69007,True
2018,41.67,5.28,39.77,15,809,4.97871,True
2019,41.67,5.28,39.77,20,283,74.6843078902919,True
2020,41.67,5.28,39.77,15,780,5.67055,True
2021,41.67,5.28,39.77,10,386,15.15255,True
2022,41.67,5.28,39.77,10,178,99.05507,True
2023,41.67,5.28,39.77,10,667,5.86981,True
2024,41.67,5.28,39.77,20,701,6.69991152577813,True
2025,41.67,5.28,39.77,20,888,6.17710930587955,True
2026,41.67,5.28,39.77,20,280,78.1629534303869,True
2027,41.67,5.28,39.77,10,374,16.71152,True
2028,41.67,5.28,39.77,10,688,5.71095,True
2029,41.67,5.28,39.77,20,534,9.11284484838741,True
2030,41.67,5.28,39.77,15,872,5.01101,True
2031,41.67,5.28,39.77,10,353,19.30909,True
2032,41.67,5.28,39.77,10,823,5.84325,True
2033,41.67,5.28,39.77,10,881,6.05222,True
2034,41.67,5.28,39.77,15,878,5.01101,True
2035,41.67,5.28,39.77,10,558,6.67374,True
2036,41.67,5.28,39.77,20,266,86.0250945065551,True
2037,41.67,5.28,39.77,10,373,16.78776,True
2038,41.67,5.28,39.77,10,486,7.10261,True
2039,41.67,5.28,39.77,15,361,22.90653,True
2040,41.67,5.28,39.77,15,732,6.47155,True
2041,41.67,5.28,39.77,15,323,31.75852,True
2042,41.67,5.28,39.77,10,774,5.7608,True
2043,41.67,5.28,39.77,10,726,5.64919,True
2044,41.67,5.28,39.77,15,35,100.0,True
2045,41.67,5.28,39.77,15,257,87.38117,True
2046,41.67,5.28,39.77,10,450,8.65078,True
2047,41.67,5.28,39.77,20,234,95.435534464731,True
2048,41.67,5.28,39.77,15,761,6.19758,True
2049,41.67,5.28,39.77,15,719,6.55135,True
2050,41.67,5.28,39.77,20,836,6.29775597201001,True
2051,41.67,5.28,39.77,20,201,99.356551113971,True
2052,41.67,5.28,39.77,20,85,100.0,True
2053,41.67,5.28,39.77,20,262,87.3924233893669,True
2054,41.67,5.28,39.77,15,571,7.1725,True
2055,41.67,5.28,39.77,15,193,98.97524,True
2056,41.67,5.28,39.77,15,815,5.01101,True
2057,41.67,5.28,39.77,20,113,100.0,True
2058,41.67,5.28,39.77,20,331,31.1509691948846,True
2059,41.67,5.28,39.77,10,717,5.7755,True
2060,41.67,5.28,39.77,10,190,98.35419,True
2061,41.67,5.28,39.77,10,526,6.80613,True
2062,41.67,5.28,39.77,10,574,6.60158,True
2063,41.67,5.28,39.77,20,452,14.3408670473739,True
2064,41.67,5.28,39.77,15,283,63.87198,True
2065,41.67,5.28,39.77,10,38,100.0,True
2066,41.67,5.28,39.77,15,356,23.8913,True
2067,41.67,5.28,39.77,10,614,5.96104,True
2068,41.67,5.28,39.77,15,440,13.39681,True
2069,41.67,5.28,39.77,10,744,5.84883,True
2070,41.67,5.28,39.77,20,628,7.18249819029999,True
2071,41.67,5.28,39.77,20,815,6.35807930507525,True
2072,41.67,5.28,39.77,10,77,100.07785,True
2073,41.67,5.28,39.77,10,253,84.75405,True
2074,41.67,5.28,39.77,15,495,9.61886,True
2075,41.67,5.28,39.77,10,39,100.0,True
2076,41.67,5.28,39.77,15,442,13.30778,True
2077,41.67,5.28,39.77,10,843,5.97559,True
2078,41.67,5.28,39.77,20,381,21.6600981259551,True
2079,41.67,5.28,39.77,15,53,99.94,True
2080,41.67,5.28,39.77,15,887,5.01101,True
2081,41.67,5.28,39.77,20,548,8.50961151773509,True
2082,41.67,5.28,39.77,10,648,5.63534,True
2083,41.67,5.28,39.77,10,773,5.73459,True
2084,41.67,5.28,39.77,10,470,7.61448,True
2085,41.67,5.28,39.77,15,878,5.01101,True
2086,41.67,5.28,39.77,20,105,100.0,True
2087,41.67,5.28,39.77,10,500,6.92181,True
2088,41.67,5.28,39.77,20,268,85.2609989543956,True
2089,41.67,5.28,39.77,10,858,5.98331,True
2090,41.67,5.28,39.77,10,363,18.08898,True
2091,41.67,5.28,39.77,20,509,10.3997426204456,True
2092,41.67,5.28,39.77,15,558,7.41431,True
2093,41.67,5.28,39.77,10,358,18.49711,True
2094,41.67,5.28,39.77,15,692,6.62283,True
2095,41.67,5.28,39.77,20,821,6.29775597201001,True
2096,41.67,5.28,39.77,20,457,13.9588192712942,True
2097,41.67,5.28,39.77,15,783,5.38826,True
2098,41.67,5.28,39.77,10,410,12.10957,True
2099,41.67,5.28,39.77,10,38,100.0,True
2100,41.67,5.28,39.77,10,204,97.27841,True
2101,41.67,5.28,39.77,10,438,9.46469,True
2102,41.67,5.28,39.77,10,476,7.39932,True
2103,41.67,5.28,39.77,10,462,8.04965,True
2104,41.67,5.28,39.77,10,492,7.01384,True
2105,41.67,5.28,39.77,20,380,21.8209603474624,True
2106,41.67,5.28,39.77,15,84,100.02931,True
2107,41.67,5.28,39.77,15,584,7.02628,True
2108,41.67,5.28,39.77,20,277,80.8573956406339,True
2109,41.67,5.28,39.77,20,844,6.23743263894478,True
2110,41.67,5.28,39.77,10,85,99.88636,True
2111,41.67,5.28,39.77,15,241,93.58514,True
2112,41.67,5.28,39.77,10,538,6.77043,True
2113,41.67,5.28,39.77,10,267,72.13355,True
2114,41.67,5.28,39.77,15,427,14.74843,True
2115,41.67,5.28,39.77,15,360,23.06389,True
2116,41.67,5.28,39.77,20,467,13.1344003860693,True
2117,41.67,5.28,39.77,10,850,6.21362,True
2118,41.67,5.28,39.77,10,641,5.68948,True
2119,41.67,5.28,39.77,10,732,5.68178,True
2120,41.67,5.28,39.77,10,464,7.89155,True
2121,41.67,5.28,39.77,10,615,5.94105,True
2122,41.67,5.28,39.77,20,510,10.3595270650688,True
2123,41.67,5.28,39.77,10,682,5.69932,True
2124,41.67,5.28,39.77,20,718,6.57926485964767,True
2125,41.67,5.28,39.77,15,40,100.0,True
2126,41.67,5.28,39.77,10,203,97.48597,True
2127,41.67,5.28,39.77,10,386,15.22551,True
2128,41.67,5.28,39.77,10,715,5.79675,True
2129,41.67,5.28,39.77,20,733,6.53904930427094,True
2130,41.67,5.28,39.77,10,613,5.97603,True
2131,41.67,5.28,39.77,15,518,8.50751,True
2132,41.67,5.28,39.77,10,835,5.63778,True
2133,41.67,5.28,39.77,10,382,15.65695,True
2134,41.67,5.28,39.77,15,782,5.51261,True
2135,41.67,5.28,39.77,10,62,100.09302,True
2136,41.67,5.28,39.77,10,822,5.86899,True
