,C,H,O,heat_rate,T,mass_porc,biomass_OP
568,52.79,2.57,42.75,5,20.636,8.47418383885158,True
569,52.79,2.57,42.75,5,20.592,7.50173651308177,True
570,52.79,2.57,42.75,5,20.362,2.13012271359116,True
571,52.79,2.57,42.75,5,24.092,88.4927066450567,True
572,52.79,2.57,42.75,5,23.326,70.6181986570966,True
573,52.79,2.57,42.75,5,24.353,94.605232692753,True
574,52.79,2.57,42.75,5,20.343,1.73651308173187,True
575,52.79,2.57,42.75,5,23.655,78.3514702477426,True
576,52.79,2.57,42.75,15,20.804,1.31615026048803,True
577,52.79,2.57,42.75,10,20.566,4.14272030651337,True
578,52.79,2.57,42.75,15,20.897,3.92103098437064,True
579,52.79,2.57,42.75,15,24.161,93.4192486975597,True
580,52.79,2.57,42.75,5,20.557,6.71451724936326,True
581,52.79,2.57,42.75,5,20.835,13.128038897893,True
582,52.79,2.57,42.75,5,20.649,8.75202593192869,True
583,52.79,2.57,42.75,5,20.592,7.52489002083814,True
584,52.79,2.57,42.75,10,20.454,1.46072796934866,True
585,52.79,2.57,42.75,10,20.613,5.26819923371645,True
586,52.79,2.57,42.75,10,20.482,2.13122605363981,True
587,52.79,2.57,42.75,5,24.374,95.0683028478815,True
588,52.79,2.57,42.75,10,20.492,2.37068965517242,True
589,52.79,2.57,42.75,5,23.937,84.9502199583237,True
590,52.79,2.57,42.75,10,20.555,3.87931034482756,True
591,52.79,2.57,42.75,10,21.204,19.4204980842912,True
592,52.79,2.57,42.75,5,21.221,22.0884463996296,True
593,52.79,2.57,42.75,10,24.564,99.8802681992337,True
594,52.79,2.57,42.75,5,21.233,22.3431349849502,True
595,52.79,2.57,42.75,5,20.358,2.10696920583471,True
596,52.79,2.57,42.75,5,20.753,11.2062977541098,True
597,52.79,2.57,42.75,10,20.668,6.58524904214556,True
598,52.79,2.57,42.75,10,24.294,93.4147509578544,True
599,52.79,2.57,42.75,15,24.229,95.1741157115438,True
600,52.79,2.57,42.75,10,20.935,12.9789272030651,True
601,52.79,2.57,42.75,10,20.571,4.26245210727963,True
602,52.79,2.57,42.75,5,21.852,36.003704561241,True
603,52.79,2.57,42.75,10,20.561,4.02298850574711,True
604,52.79,2.57,42.75,10,24.268,92.7921455938698,True
605,52.79,2.57,42.75,5,20.746,11.0905302153276,True
606,52.79,2.57,42.75,5,24.442,96.5964343598056,True
607,52.79,2.57,42.75,15,20.995,6.60817109953386,True
608,52.79,2.57,42.75,5,20.331,1.48182449641121,True
609,52.79,2.57,42.75,10,21.004,14.6312260536398,True
610,52.79,2.57,42.75,15,22.177,36.1667123663285,True
611,52.79,2.57,42.75,5,20.731,10.7200740912248,True
612,52.79,2.57,42.75,5,24.369,94.9525353090993,True
613,52.79,2.57,42.75,5,20.299,0.740912248205604,True
614,52.79,2.57,42.75,5,20.695,9.90970131974996,True
615,52.79,2.57,42.75,15,24.12,92.2127776254456,True
616,52.79,2.57,42.75,5,20.307,0.926140310256984,True
617,52.79,2.57,42.75,5,20.466,4.56124102801573,True
618,52.79,2.57,42.75,15,21.038,7.7872223745544,True
619,52.79,2.57,42.75,10,21.196,19.2289272030651,True
620,52.79,2.57,42.75,15,23.824,82.1497120921305,True
621,52.79,2.57,42.75,10,24.106,88.9128352490422,True
622,52.79,2.57,42.75,10,20.47,1.84386973180072,True
623,52.79,2.57,42.75,10,20.406,0.311302681992292,True
624,52.79,2.57,42.75,10,20.578,4.43007662835246,True
625,52.79,2.57,42.75,10,20.519,3.01724137931029,True
626,52.79,2.57,42.75,5,24.297,93.2854827506367,True
627,52.79,2.57,42.75,10,20.681,6.89655172413794,True
628,52.79,2.57,42.75,5,22.966,62.3292428802964,True
629,52.79,2.57,42.75,5,24.585,99.9768464922436,True
630,52.79,2.57,42.75,10,24.224,91.7385057471265,True
631,52.79,2.57,42.75,5,24.574,99.6990043991665,True
632,52.79,2.57,42.75,5,20.279,0.254688585320658,True
633,52.79,2.57,42.75,15,20.894,3.83877159309013,True
634,52.79,2.57,42.75,5,24.342,94.3273905996759,True
635,52.79,2.57,42.75,5,21.492,28.3398934938643,True
636,52.79,2.57,42.75,10,24.262,92.6484674329502,True
637,52.79,2.57,42.75,5,24.387,95.369298448715,True
638,52.79,2.57,42.75,15,24.157,93.3095695091856,True
639,52.79,2.57,42.75,5,20.54,6.32090761750405,True
640,52.79,2.57,42.75,15,21.358,16.4792980531944,True
641,52.79,2.57,42.75,5,20.481,4.95485065987502,True
642,52.79,2.57,42.75,10,21.315,22.0785440613027,True
643,52.79,2.57,42.75,5,23.315,70.4561241028016,True
644,52.79,2.57,42.75,5,21.641,31.7434591340589,True
645,52.79,2.57,42.75,15,20.821,1.83712640526461,True
646,52.79,2.57,42.75,15,21.139,10.4743624897175,True
647,52.79,2.57,42.75,15,21.299,14.8066904304908,True
648,52.79,2.57,42.75,5,20.729,10.6969205834684,True
649,52.79,2.57,42.75,5,24.129,89.1873118777495,True
650,52.79,2.57,42.75,10,24.264,92.6963601532567,True
651,52.79,2.57,42.75,5,20.399,3.05626302384815,True
652,52.79,2.57,42.75,5,24.577,99.7916184301923,True
653,52.79,2.57,42.75,10,20.808,9.93773946360152,True
654,52.79,2.57,42.75,10,20.572,4.28639846743292,True
655,52.79,2.57,42.75,10,24.178,90.6369731800767,True
656,52.79,2.57,42.75,10,24.446,97.0545977011495,True
657,52.79,2.57,42.75,15,21.433,18.6180422264875,True
658,52.79,2.57,42.75,5,20.333,1.50497800416766,True
659,52.79,2.57,42.75,10,21.145,18.007662835249,True
660,52.79,2.57,42.75,15,20.959,5.62105840416777,True
661,52.79,2.57,42.75,15,21.196,12.0921305182341,True
662,52.79,2.57,42.75,15,20.995,6.60817109953386,True
663,52.79,2.57,42.75,5,20.675,9.44663116462147,True
664,52.79,2.57,42.75,5,24.452,96.8742764528827,True
665,52.79,2.57,42.75,10,24.457,97.3180076628353,True
666,52.79,2.57,42.75,5,20.373,2.40796480666819,True
667,52.79,2.57,42.75,5,20.571,7.01551285019683,True
668,52.79,2.57,42.75,15,21.039,7.81464217164794,True
669,52.79,2.57,42.75,10,20.498,2.51436781609188,True
670,52.79,2.57,42.75,15,20.959,5.59363860707423,True
671,52.79,2.57,42.75,10,24.434,96.7672413793104,True
672,52.79,2.57,42.75,10,20.439,1.10153256704979,True
673,52.79,2.57,42.75,15,24.25,95.8321908417878,True
674,52.79,2.57,42.75,5,21.191,21.3938411669368,True
675,52.79,2.57,42.75,5,21.1,19.2868719611022,True
676,52.79,2.57,42.75,10,20.416,0.550766283524897,True
677,52.79,2.57,42.75,10,20.487,2.25095785440607,True
678,52.79,2.57,42.75,15,24.206,94.6531395667672,True
679,52.79,2.57,42.75,5,20.282,0.34730261634639,True
680,52.79,2.57,42.75,15,20.955,5.51137921579372,True
681,52.79,2.57,42.75,5,24.406,95.8092150960871,True
682,52.79,2.57,42.75,10,23.472,73.7308429118774,True
683,52.79,2.57,42.75,5,24.581,99.8842324612179,True
684,52.79,2.57,42.75,15,20.953,5.45653962160675,True
685,52.79,2.57,42.75,5,21.328,24.5427182218107,True
686,52.79,2.57,42.75,10,20.905,12.2605363984674,True
687,52.79,2.57,42.75,10,21.274,21.0967432950192,True
688,52.79,2.57,42.75,5,24.583,99.9305394767307,True
689,52.79,2.57,42.75,5,20.778,11.7156749247511,True
690,52.79,2.57,42.75,10,24.366,95.1388888888889,True
691,52.79,2.57,42.75,5,20.476,4.81592961333647,True
692,52.79,2.57,42.75,5,24.58,99.8610789534614,True
693,52.79,2.57,42.75,5,24.375,95.0914563556379,True
694,52.79,2.57,42.75,5,20.698,9.95600833526279,True
695,52.79,2.57,42.75,5,20.393,2.89418846955314,True
696,52.79,2.57,42.75,5,21.26,22.8988191711044,True
697,52.79,2.57,42.75,15,21.045,7.97916095420895,True
698,52.79,2.57,42.75,15,21.292,14.6970112421168,True
699,52.79,2.57,42.75,15,20.825,1.94680559363855,True
700,52.79,2.57,42.75,5,20.374,2.4542718221811,True
701,52.79,2.57,42.75,5,20.517,5.76522343134982,True
702,52.79,2.57,42.75,10,20.791,9.53065134099616,True
703,52.79,2.57,42.75,15,22.436,44.8587880449685,True
704,52.79,2.57,42.75,5,24.583,99.9305394767307,True
705,52.79,2.57,42.75,5,24.503,98.0551053484603,True
706,52.79,2.57,42.75,5,22.842,58.879370224589,True
707,52.79,2.57,42.75,5,20.729,10.6969205834684,True
708,52.79,2.57,42.75,10,20.988,14.2480842911877,True
709,52.79,2.57,42.75,5,20.683,9.63185922667285,True
710,52.79,2.57,42.75,15,21.049,8.0888401425829,True
711,52.79,2.57,42.75,5,20.482,4.97800416763139,True
712,52.79,2.57,42.75,10,20.669,6.60919540229885,True
713,52.79,2.57,42.75,5,20.796,12.2482056031489,True
714,52.79,2.57,42.75,10,24.275,92.9597701149426,True
715,52.79,2.57,42.75,5,24.399,95.6471405417921,True
716,52.79,2.57,42.75,5,21.44,27.1359110905302,True
717,52.79,2.57,42.75,15,24.09,90.9514669591446,True
718,52.79,2.57,42.75,5,20.477,4.83908312109284,True
719,52.79,2.57,42.75,10,22.818,58.0699233716476,True
720,52.79,2.57,42.75,10,23.759,80.6034482758621,True
721,52.79,2.57,42.75,5,20.763,11.4841398471869,True
722,52.79,2.57,42.75,5,24.289,93.1234081963418,True
723,52.79,2.57,42.75,5,21.142,20.2361657791155,True
724,52.79,2.57,42.75,10,20.522,3.08908045977006,True
725,52.79,2.57,42.75,5,24.408,95.8555221115999,True
726,52.79,2.57,42.75,5,24.282,92.9613336420468,True
727,52.79,2.57,42.75,5,21.214,21.9263718453346,True
728,52.79,2.57,42.75,10,24.316,93.941570881226,True
729,52.79,2.57,42.75,10,21.384,23.7308429118774,True
730,52.79,2.57,42.75,10,20.456,1.50862068965515,True
731,52.79,2.57,42.75,5,24.029,87.0571891641584,True
732,52.79,2.57,42.75,5,24.586,99.9768464922436,True
733,52.79,2.57,42.75,5,20.638,8.56679786987731,True
734,52.79,2.57,42.75,5,21.54,29.4744153739291,True
735,52.79,2.57,42.75,10,20.957,13.5057471264368,True
736,52.79,2.57,42.75,10,20.781,9.29118773946356,True
737,52.79,2.57,42.75,10,20.981,14.0804597701149,True
738,52.79,2.57,42.75,5,20.732,10.7432275989813,True
739,52.79,2.57,42.75,5,22.61,53.4151423940728,True
740,52.79,2.57,42.75,5,24.494,97.8467237786525,True
741,52.79,2.57,42.75,5,20.362,2.19958323686036,True
742,52.79,2.57,42.75,5,20.43,3.7740217642973,True
743,52.79,2.57,42.75,10,21.306,21.8630268199234,True
744,52.79,2.57,42.75,5,20.42,3.51933317897664,True
745,52.79,2.57,42.75,15,23.943,86.5917192212777,True
746,52.79,2.57,42.75,5,24.535,98.8191711044223,True
747,52.79,2.57,42.75,10,24.437,96.8390804597702,True
748,52.79,2.57,42.75,5,24.575,99.7453114146793,True
749,52.79,2.57,42.75,15,22.724,51.9605154921854,True
750,52.79,2.57,42.75,5,24.424,96.2259782357027,True
751,52.79,2.57,42.75,10,20.498,2.51436781609188,True
752,52.79,2.57,42.75,10,24.405,96.0727969348659,True
753,52.79,2.57,42.75,15,20.91,4.2774883465862,True
754,52.79,2.57,42.75,5,24.568,99.560083352628,True
755,52.79,2.57,42.75,5,24.435,96.4112062977542,True
756,52.79,2.57,42.75,5,22.044,40.8659411900903,True
757,52.79,2.57,42.75,5,21.474,27.9462838620051,True
758,52.79,2.57,42.75,10,24.245,92.2413793103449,True
759,52.79,2.57,42.75,5,21.211,21.8569113220653,True
760,52.79,2.57,42.75,10,20.69,7.11206896551717,True
761,52.79,2.57,42.75,5,20.482,4.97800416763139,True
762,52.79,2.57,42.75,5,20.628,8.2889557768002,True
763,52.79,2.57,42.75,5,21.598,30.7478583005325,True
764,52.79,2.57,42.75,5,24.285,92.9613336420468,True
765,52.79,2.57,42.75,5,20.426,3.6582542255152,True
766,52.79,2.57,42.75,15,20.958,5.59363860707423,True
767,52.79,2.57,42.75,10,24.171,90.4693486590038,True
768,52.79,2.57,42.75,5,20.349,1.89858763602688,True
769,52.79,2.57,42.75,15,24.188,94.0224842336167,True
770,52.79,2.57,42.75,5,21.188,21.2780736281547,True
771,52.79,2.57,42.75,5,21.155,20.5603148877055,True
772,52.79,2.57,42.75,5,24.535,98.7497105811531,True
773,52.79,2.57,42.75,5,21.111,19.5184070386664,True
774,52.79,2.57,42.75,5,20.284,0.393609631859214,True
775,52.79,2.57,42.75,10,20.72,7.8304597701149,True
776,52.79,2.57,42.75,10,20.557,3.92720306513405,True
777,52.79,2.57,42.75,15,20.891,3.75651220180962,True
778,52.79,2.57,42.75,5,20.568,6.94605232692755,True
779,52.79,2.57,42.75,5,20.544,6.39036814077332,True
780,52.79,2.57,42.75,10,21.179,18.8218390804597,True
781,52.79,2.57,42.75,10,24.228,91.8342911877395,True
782,52.79,2.57,42.75,5,20.494,5.25584626070851,True
783,52.79,2.57,42.75,15,24.391,99.725802029065,True
784,52.79,2.57,42.75,5,24.418,96.0639036814078,True
785,52.79,2.57,42.75,5,20.278,0.138921046538556,True
786,52.79,2.57,42.75,5,20.894,14.4014818244964,True
787,52.79,2.57,42.75,5,24.498,97.9161843019218,True
788,52.79,2.57,42.75,5,24.367,94.929381801343,True
789,52.79,2.57,42.75,10,24.168,90.3975095785441,True
790,52.79,2.57,42.75,5,24.376,95.1146098633943,True
791,52.79,2.57,42.75,5,20.374,2.47742532993747,True
792,52.79,2.57,42.75,5,20.471,4.72331558231074,True
793,52.79,2.57,42.75,5,24.572,99.6758508914101,True
794,52.79,2.57,42.75,5,20.535,6.18198657096549,True
795,52.79,2.57,42.75,10,24.443,96.9827586206897,True
796,52.79,2.57,42.75,5,20.321,1.22713591109055,True
797,52.79,2.57,42.75,5,20.574,7.10812688122256,True
798,52.79,2.57,42.75,5,24.398,95.5776800185228,True
799,52.79,2.57,42.75,15,21.039,7.81464217164794,True
800,52.79,2.57,42.75,5,21.443,27.2053716137995,True
801,52.79,2.57,42.75,5,20.373,2.4542718221811,True
802,52.79,2.57,42.75,15,20.958,5.53879901288726,True
803,52.79,2.57,42.75,10,20.418,0.598659003831384,True
804,52.79,2.57,42.75,10,21.156,18.2710727969348,True
805,52.79,2.57,42.75,5,24.553,99.235934244038,True
806,52.79,2.57,42.75,5,22.983,62.8617735586942,True
807,52.79,2.57,42.75,10,20.601,4.98084291187736,True
808,52.79,2.57,42.75,5,21.068,18.5459597128966,True
809,52.79,2.57,42.75,10,23.265,68.7739463601533,True
810,52.79,2.57,42.75,5,21.082,18.8701088214865,True
811,52.79,2.57,42.75,10,21.315,22.0785440613026,True
812,52.79,2.57,42.75,5,24.573,99.6990043991665,True
813,52.79,2.57,42.75,5,24.498,97.9624913174347,True
814,52.79,2.57,42.75,10,24.344,94.6120689655173,True
815,52.79,2.57,42.75,10,22.834,58.4530651340996,True
816,52.79,2.57,42.75,10,21.728,31.9683908045977,True
817,52.79,2.57,42.75,10,24.291,93.3429118773947,True
818,52.79,2.57,42.75,5,20.534,6.18198657096549,True
819,52.79,2.57,42.75,10,20.561,4.02298850574711,True
820,52.79,2.57,42.75,10,20.539,3.49616858237541,True
821,52.79,2.57,42.75,10,20.532,3.32854406130267,True
822,52.79,2.57,42.75,5,20.875,14.0773327159065,True
823,52.79,2.57,42.75,10,21.461,25.5747126436782,True
824,52.79,2.57,42.75,15,21.02,7.29366602687136,True
825,52.79,2.57,42.75,15,24.225,95.1741157115438,True
826,52.79,2.57,42.75,5,21.474,27.9462838620051,True
827,52.79,2.57,42.75,5,22.352,47.6962259782358,True
828,52.79,2.57,42.75,5,24.574,99.722157906923,True
829,52.79,2.57,42.75,15,21.217,12.6679462571977,True
830,52.79,2.57,42.75,5,24.47,97.2910395924983,True
831,52.79,2.57,42.75,15,20.959,5.62105840416777,True
832,52.79,2.57,42.75,5,24.457,96.9205834683955,True
833,52.79,2.57,42.75,5,20.805,12.4334336652003,True
834,52.79,2.57,42.75,10,24.533,99.1379310344828,True
835,52.79,2.57,42.75,5,22.158,43.6675156286177,True
836,52.79,2.57,42.75,5,20.565,6.89974531141472,True
837,52.79,2.57,42.75,15,20.885,3.59199341924871,True
838,52.79,2.57,42.75,10,24.43,96.6714559386973,True
839,52.79,2.57,42.75,15,20.969,5.89525637510282,True
840,52.79,2.57,42.75,10,20.649,6.13026819923373,True
841,52.79,2.57,42.75,10,20.562,4.04693486590031,True
842,52.79,2.57,42.75,5,24.49,97.7309562398704,True
843,52.79,2.57,42.75,10,24.483,97.94061302682,True
844,52.79,2.57,42.75,5,23.55,76.0129659643436,True
845,52.79,2.57,42.75,10,21.315,22.0785440613027,True
846,52.79,2.57,42.75,10,20.418,0.598659003831384,True
847,52.79,2.57,42.75,5,20.82,12.7344292660338,True
848,52.79,2.57,42.75,5,24.478,97.4994211623062,True
849,52.79,2.57,42.75,5,24.354,94.605232692753,True
850,52.79,2.57,42.75,15,20.969,5.89525637510282,True
851,52.79,2.57,42.75,10,20.578,4.43007662835246,True
852,52.79,2.57,42.75,10,20.803,9.81800766283526,True
853,52.79,2.57,42.75,10,20.599,4.93295019157087,True
854,52.79,2.57,42.75,5,20.442,4.02871034961796,True
855,52.79,2.57,42.75,15,20.77,0.438716753495976,True
856,52.79,2.57,42.75,5,21.225,22.111599907386,True
857,52.79,2.57,42.75,5,24.448,96.6658948830748,True
858,52.79,2.57,42.75,10,24.435,96.7911877394637,True
859,52.79,2.57,42.75,10,21.334,22.5335249042145,True
860,52.79,2.57,42.75,5,20.577,7.15443389673538,True
861,52.79,2.57,42.75,15,20.96,5.6484782012613,True
