,C,H,O,heat_rate,T,mass_porc,biomass_OU
428,75.63,0.79,22.14,10,774.439999999991,18.8022813688213,True
429,75.63,0.79,22.14,15,864.229999999978,23.2851618155913,True
430,75.63,0.79,22.14,10,598.940000000003,26.1406844106464,True
431,75.63,0.79,22.14,10,166.4,92.5665399239543,True
432,75.63,0.79,22.14,10,585.440000000004,26.4638783269962,True
433,75.63,0.79,22.14,10,84.3200000000002,95.0190114068441,True
434,75.63,0.79,22.14,20,214.88,92.6100037608123,True
435,75.63,0.79,22.14,15,835.399999999977,25.0763281090983,True
436,75.63,0.79,22.14,15,127.670000000002,97.0282922857724,True
437,75.63,0.79,22.14,20,330.32,85.0131628431741,True
438,75.63,0.79,22.14,10,720.979999999994,20.9125475285171,True
439,75.63,0.79,22.14,10,113.480000000001,93.8783269961977,True
440,75.63,0.79,22.14,15,345.290000000001,84.2051699572563,True
441,75.63,0.79,22.14,20,891.91999999998,29.9360661902972,True
442,75.63,0.79,22.14,15,431.779999999997,67.2705068186444,True
443,75.63,0.79,22.14,10,899.719999999982,9.77186311787071,True
444,75.63,0.79,22.14,10,862.459999999985,13.745247148289,True
445,75.63,0.79,22.14,10,190.7,90.9125475285171,True
446,75.63,0.79,22.14,20,710.959999999987,36.5927040240692,True
447,75.63,0.79,22.14,10,349.460000000002,72.0912547528517,True
448,75.63,0.79,22.14,20,199.28,93.3433621662279,True
449,75.63,0.79,22.14,15,362.030000000001,81.9051496030938,True
450,75.63,0.79,22.14,15,299.720000000003,89.6193771626297,True
451,75.63,0.79,22.14,15,827.959999999976,25.5851821697537,True
452,75.63,0.79,22.14,20,57.3200000000003,99.2854456562618,True
453,75.63,0.79,22.14,10,879.199999999984,11.8821292775665,True
454,75.63,0.79,22.14,10,609.200000000002,25.6273764258555,True
455,75.63,0.79,22.14,20,238.280000000001,91.3877397517864,True
456,75.63,0.79,22.14,10,754.999999999992,19.5437262357414,True
457,75.63,0.79,22.14,10,164.78,92.6996197718631,True
458,75.63,0.79,22.14,10,326.780000000001,78.212927756654,True
459,75.63,0.79,22.14,10,355.400000000003,70.8745247148289,True
460,75.63,0.79,22.14,15,387.139999999999,77.4679421941787,True
461,75.63,0.79,22.14,15,229.970000000003,93.2627722369225,True
462,75.63,0.79,22.14,10,162.08,92.8136882129278,True
463,75.63,0.79,22.14,20,186.8,94.0767205716435,True
464,75.63,0.79,22.14,10,234.979999999999,88.3079847908745,True
465,75.63,0.79,22.14,10,661.039999999999,23.5551330798479,True
466,75.63,0.79,22.14,10,413.180000000005,48.4790874524715,True
467,75.63,0.79,22.14,10,72.98,95.5323193916349,True
468,75.63,0.79,22.14,10,818.719999999988,16.615969581749,True
469,75.63,0.79,22.14,10,335.420000000002,75.7794676806084,True
470,75.63,0.79,22.14,10,186.38,91.1216730038023,True
471,75.63,0.79,22.14,15,277.400000000003,91.0034602076125,True
472,75.63,0.79,22.14,10,168.02,92.3954372623574,True
473,75.63,0.79,22.14,10,102.68,94.2015209125475,True
474,75.63,0.79,22.14,15,64.4300000000014,99.4097292896397,True
475,75.63,0.79,22.14,15,242.060000000003,93.0185222878079,True
476,75.63,0.79,22.14,10,763.099999999992,19.1825095057034,True
477,75.63,0.79,22.14,20,30.8000000000003,99.9059796916134,True
478,75.63,0.79,22.14,10,553.580000000006,28.1939163498099,True
479,75.63,0.79,22.14,10,341.360000000002,74.3536121673004,True
480,75.63,0.79,22.14,10,698.299999999996,21.6920152091254,True
481,75.63,0.79,22.14,15,151.850000000002,96.1734174638714,True
482,75.63,0.79,22.14,10,666.439999999998,23.212927756654,True
483,75.63,0.79,22.14,10,748.519999999993,19.809885931559,True
484,75.63,0.79,22.14,10,242.539999999999,88.041825095057,True
485,75.63,0.79,22.14,15,687.529999999983,33.7268471402402,True
486,75.63,0.79,22.14,15,437.359999999997,65.9271320985142,True
487,75.63,0.79,22.14,10,60.0199999999999,96.1787072243346,True
488,75.63,0.79,22.14,15,753.559999999979,29.3710563810299,True
489,75.63,0.79,22.14,10,596.780000000003,26.1977186311787,True
490,75.63,0.79,22.14,10,853.279999999986,14.2395437262357,True
491,75.63,0.79,22.14,10,246.859999999999,87.7376425855513,True
492,75.63,0.79,22.14,10,639.44,24.467680608365,True
493,75.63,0.79,22.14,10,142.1,93.3079847908745,True
494,75.63,0.79,22.14,20,350.599999999999,84.3738247461452,True
495,75.63,0.79,22.14,10,340.280000000002,74.6958174904943,True
496,75.63,0.79,22.14,20,411.439999999997,79.0146671681083,True
497,75.63,0.79,22.14,10,300.860000000001,82.8707224334601,True
498,75.63,0.79,22.14,15,800.989999999977,26.6843069407694,True
499,75.63,0.79,22.14,15,65.3600000000014,99.3690209647873,True
500,75.63,0.79,22.14,20,242.960000000001,91.1432869499812,True
501,75.63,0.79,22.14,20,845.119999999982,31.7036479879654,True
502,75.63,0.79,22.14,10,264.679999999999,86.8821292775665,True
503,75.63,0.79,22.14,10,105.38,94.0874524714829,True
504,75.63,0.79,22.14,20,877.879999999981,30.2557352388116,True
505,75.63,0.79,22.14,20,150.92,95.0357277171869,True
506,75.63,0.79,22.14,10,807.379999999989,17.2053231939164,True
507,75.63,0.79,22.14,20,576.799999999991,43.2681459195187,True
508,75.63,0.79,22.14,10,83.2400000000002,95.0380228136882,True
509,75.63,0.79,22.14,10,449.900000000006,41.1977186311787,True
510,75.63,0.79,22.14,10,87.0200000000002,94.9049429657795,True
511,75.63,0.79,22.14,15,457.819999999995,58.7624669244861,True
512,75.63,0.79,22.14,20,344.36,84.6934937946596,True
513,75.63,0.79,22.14,10,892.699999999983,10.6463878326996,True
514,75.63,0.79,22.14,15,592.669999999988,41.2985955627926,True
515,75.63,0.79,22.14,15,325.760000000002,86.6069611235497,True
516,75.63,0.79,22.14,15,167.660000000002,95.4406676165276,True
517,75.63,0.79,22.14,15,234.620000000003,93.1813555872176,True
518,75.63,0.79,22.14,15,301.580000000003,89.3344188886627,True
519,75.63,0.79,22.14,20,551.839999999992,44.3023693117714,True
520,75.63,0.79,22.14,20,388.039999999998,81.327566754419,True
521,75.63,0.79,22.14,10,319.760000000001,79.2205323193916,True
522,75.63,0.79,22.14,15,335.990000000002,84.9379198046,True
523,75.63,0.79,22.14,10,211.219999999999,89.8479087452471,True
524,75.63,0.79,22.14,15,540.589999999991,45.6543863220028,True
525,75.63,0.79,22.14,15,221.600000000003,93.4459596987584,True
526,75.63,0.79,22.14,10,803.059999999989,17.4144486692015,True
527,75.63,0.79,22.14,10,260.899999999999,87.0152091254753,True
528,75.63,0.79,22.14,20,430.159999999997,71.4742384355021,True
529,75.63,0.79,22.14,15,424.339999999997,69.0820272745776,True
530,75.63,0.79,22.14,10,85.9400000000002,94.9619771863118,True
531,75.63,0.79,22.14,15,578.719999999989,43.1101160187258,True
532,75.63,0.79,22.14,15,98.8400000000017,97.8831671076735,True
533,75.63,0.79,22.14,10,627.020000000001,24.7718631178707,True
534,75.63,0.79,22.14,15,595.459999999988,41.0339914512517,True
535,75.63,0.79,22.14,20,434.839999999996,71.116961263633,True
536,75.63,0.79,22.14,15,213.230000000003,93.9141054345614,True
537,75.63,0.79,22.14,15,757.279999999979,29.2285772440464,True
538,75.63,0.79,22.14,10,409.400000000005,49.0304182509506,True
539,75.63,0.79,22.14,10,41.12,98.3269961977186,True
540,75.63,0.79,22.14,15,620.569999999987,39.2224709953185,True
541,75.63,0.79,22.14,15,358.310000000001,82.2308162019133,True
542,75.63,0.79,22.14,20,799.879999999984,33.2455810455059,True
543,75.63,0.79,22.14,15,441.079999999996,64.5837573783839,True
544,75.63,0.79,22.14,20,26.1200000000003,99.943587814968,True
545,75.63,0.79,22.14,10,771.199999999991,18.8593155893536,True
546,75.63,0.79,22.14,15,376.91,79.2998168125382,True
547,75.63,0.79,22.14,10,548.180000000006,28.574144486692,True
548,75.63,0.79,22.14,10,277.1,86.1216730038023,True
549,75.63,0.79,22.14,15,475.489999999994,55.3429676368818,True
550,75.63,0.79,22.14,15,46.7600000000013,99.6946875636067,True
551,75.63,0.79,22.14,10,482.300000000007,36.8060836501901,True
552,75.63,0.79,22.14,10,886.759999999983,11.4638783269962,True
553,75.63,0.79,22.14,10,377.540000000003,61.5779467680608,True
554,75.63,0.79,22.14,10,731.779999999994,20.5133079847909,True
555,75.63,0.79,22.14,20,65.1200000000003,99.2102294095525,True
556,75.63,0.79,22.14,15,882.82999999998,22.4302869936902,True
557,75.63,0.79,22.14,10,670.759999999998,23.0608365019012,True
558,75.63,0.79,22.14,15,581.509999999989,42.8862202320374,True
559,75.63,0.79,22.14,10,525.500000000008,31.2357414448669,True
560,75.63,0.79,22.14,10,345.680000000002,73.2889733840304,True
561,75.63,0.79,22.14,20,612.67999999999,42.1022940955247,True
562,75.63,0.79,22.14,15,792.619999999977,27.0506818644413,True
563,75.63,0.79,22.14,15,698.689999999982,32.9126806431915,True
564,75.63,0.79,22.14,15,903.289999999981,21.4329330348056,True
565,75.63,0.79,22.14,20,58.8800000000003,99.2666415945845,True
566,75.63,0.79,22.14,10,64.34,96.0076045627376,True
567,75.63,0.79,22.14,20,85.4000000000003,98.8341481760061,True
568,75.63,0.79,22.14,10,219.859999999999,89.1634980988593,True
569,75.63,0.79,22.14,10,207.98,90.1140684410646,True
570,75.63,0.79,22.14,20,646.999999999989,39.9962391876646,True
571,75.63,0.79,22.14,20,717.199999999987,36.4422715306507,True
572,75.63,0.79,22.14,10,875.419999999984,12.1863117870722,True
573,75.63,0.79,22.14,10,35.18,98.7262357414449,True
574,75.63,0.79,22.14,15,148.130000000002,96.3973132505597,True
575,75.63,0.79,22.14,15,84.8900000000016,98.6362711174435,True
576,75.63,0.79,22.14,10,577.880000000004,26.7300380228137,True
577,75.63,0.79,22.14,10,473.660000000007,37.6235741444867,True
578,75.63,0.79,22.14,15,681.949999999983,34.1339303887645,True
579,75.63,0.79,22.14,20,422.359999999997,72.6776983828507,True
580,75.63,0.79,22.14,10,758.779999999992,19.4296577946768,True
581,75.63,0.79,22.14,15,58.8500000000014,99.4911459393446,True
582,75.63,0.79,22.14,10,308.420000000001,81.7110266159695,True
583,75.63,0.79,22.14,10,446.660000000006,41.4638783269962,True
584,75.63,0.79,22.14,10,797.659999999989,17.7376425855513,True
585,75.63,0.79,22.14,20,857.599999999982,31.3839789394509,True
586,75.63,0.79,22.14,10,483.380000000008,36.7300380228137,True
587,75.63,0.79,22.14,10,583.820000000004,26.4828897338403,True
588,75.63,0.79,22.14,10,773.899999999991,18.8022813688213,True
589,75.63,0.79,22.14,15,699.619999999982,32.8923264807653,True
590,75.63,0.79,22.14,20,470.719999999995,61.5456938698759,True
591,75.63,0.79,22.14,15,95.1200000000017,98.1070628943619,True
592,75.63,0.79,22.14,15,63.5000000000014,99.430083452066,True
593,75.63,0.79,22.14,10,531.980000000007,30.4372623574144,True
594,75.63,0.79,22.14,10,495.260000000008,34.5627376425856,True
595,75.63,0.79,22.14,10,38.42,98.5931558935361,True
596,75.63,0.79,22.14,10,317.060000000001,79.6007604562738,True
597,75.63,0.79,22.14,20,785.839999999984,33.8285069575028,True
598,75.63,0.79,22.14,20,483.199999999995,56.0361037984204,True
599,75.63,0.79,22.14,10,362.960000000003,68.3460076045627,True
600,75.63,0.79,22.14,10,706.399999999995,21.3498098859316,True
601,75.63,0.79,22.14,20,392.719999999998,81.271154569387,True
602,75.63,0.79,22.14,10,508.220000000008,33.4030418250951,True
603,75.63,0.79,22.14,10,751.219999999992,19.7338403041825,True
604,75.63,0.79,22.14,15,826.099999999976,25.6869529818848,True
605,75.63,0.79,22.14,15,734.959999999981,30.4294728271932,True
606,75.63,0.79,22.14,10,675.079999999998,22.7756653992395,True
607,75.63,0.79,22.14,10,51.92,96.9961977186312,True
608,75.63,0.79,22.14,10,255.499999999999,87.1292775665399,True
609,75.63,0.79,22.14,10,775.519999999991,18.745247148289,True
610,75.63,0.79,22.14,10,358.100000000003,70.0190114068441,True
611,75.63,0.79,22.14,10,91.3400000000003,94.6768060836502,True
612,75.63,0.79,22.14,10,799.279999999989,17.4714828897338,True
613,75.63,0.79,22.14,15,207.650000000002,94.1380012212497,True
614,75.63,0.79,22.14,10,881.899999999984,11.7490494296578,True
615,75.63,0.79,22.14,10,500.660000000008,34.106463878327,True
616,75.63,0.79,22.14,15,94.1900000000016,98.1070628943619,True
617,75.63,0.79,22.14,10,357.560000000003,70.3802281368821,True
618,75.63,0.79,22.14,15,794.479999999977,26.928556889884,True
619,75.63,0.79,22.14,10,649.699999999999,24.106463878327,True
620,75.63,0.79,22.14,20,846.679999999982,31.7036479879654,True
621,75.63,0.79,22.14,15,546.169999999991,45.1658864237737,True
622,75.63,0.79,22.14,15,644.749999999985,36.5967840423366,True
623,75.63,0.79,22.14,10,824.119999999988,16.2357414448669,True
624,75.63,0.79,22.14,20,464.479999999995,62.0910116585183,True
625,75.63,0.79,22.14,10,792.25999999999,18.0228136882129,True
626,75.63,0.79,22.14,10,463.400000000007,39.7908745247148,True
627,75.63,0.79,22.14,15,720.079999999981,31.7524933848972,True
628,75.63,0.79,22.14,10,307.880000000001,81.8060836501901,True
629,75.63,0.79,22.14,20,115.04,96.3332079729221,True
630,75.63,0.79,22.14,20,690.679999999987,37.9089883414818,True
631,75.63,0.79,22.14,10,249.019999999999,87.6235741444867,True
632,75.63,0.79,22.14,15,236.480000000003,93.1610014247914,True
633,75.63,0.79,22.14,10,171.26,92.2243346007604,True
634,75.63,0.79,22.14,10,589.760000000003,26.3498098859315,True
635,75.63,0.79,22.14,10,719.359999999995,20.9315589353612,True
636,75.63,0.79,22.14,10,263.059999999999,86.9391634980989,True
637,75.63,0.79,22.14,15,702.409999999982,32.7294931813556,True
638,75.63,0.79,22.14,10,30.86,99.1444866920152,True
639,75.63,0.79,22.14,15,232.760000000003,93.2424180744962,True
640,75.63,0.79,22.14,20,876.319999999981,30.3685596088756,True
641,75.63,0.79,22.14,10,209.059999999999,90.0380228136882,True
642,75.63,0.79,22.14,10,808.459999999989,17.1863117870722,True
643,75.63,0.79,22.14,15,752.62999999998,29.4117647058824,True
644,75.63,0.79,22.14,10,408.860000000005,49.2205323193916,True
645,75.63,0.79,22.14,10,143.18,93.2889733840304,True
646,75.63,0.79,22.14,15,141.620000000002,96.6212090372481,True
647,75.63,0.79,22.14,15,52.3400000000014,99.5929167514757,True
648,75.63,0.79,22.14,10,69.74,95.6083650190114,True
649,75.63,0.79,22.14,15,340.640000000002,84.5715448809282,True
650,75.63,0.79,22.14,15,359.240000000001,82.0679829025036,True
651,75.63,0.79,22.14,15,269.960000000003,92.000814166497,True
652,75.63,0.79,22.14,10,185.3,91.1787072243346,True
653,75.63,0.79,22.14,10,308.960000000001,81.6730038022813,True
654,75.63,0.79,22.14,20,868.519999999981,30.7258367807447,True
655,75.63,0.79,22.14,15,887.47999999998,22.1453287197232,True
656,75.63,0.79,22.14,15,203.930000000002,94.3211886830857,True
657,75.63,0.79,22.14,10,858.679999999985,13.9163498098859,True
658,75.63,0.79,22.14,20,692.239999999987,37.8901842798045,True
659,75.63,0.79,22.14,10,653.479999999999,23.9543726235742,True
660,75.63,0.79,22.14,10,382.940000000004,58.6311787072243,True
661,75.63,0.79,22.14,10,575.720000000004,26.9201520912547,True
662,75.63,0.79,22.14,20,380.239999999998,81.5344114328695,True
663,75.63,0.79,22.14,10,351.620000000002,71.5399239543726,True
664,75.63,0.79,22.14,10,582.200000000004,26.5589353612167,True
665,75.63,0.79,22.14,20,247.640000000001,90.8048138397894,True
666,75.63,0.79,22.14,10,722.059999999994,20.8174904942965,True
667,75.63,0.79,22.14,15,188.120000000002,94.6875636067576,True
668,75.63,0.79,22.14,10,270.619999999999,86.5779467680608,True
669,75.63,0.79,22.14,10,487.160000000008,35.8745247148289,True
670,75.63,0.79,22.14,10,86.4800000000002,94.9619771863118,True
671,75.63,0.79,22.14,10,492.020000000008,34.8479087452471,True
672,75.63,0.79,22.14,20,514.399999999994,47.2734110567883,True
673,75.63,0.79,22.14,20,433.279999999996,71.2673937570515,True
674,75.63,0.79,22.14,15,460.609999999995,58.4775086505191,True
675,75.63,0.79,22.14,10,882.979999999984,11.7110266159696,True
676,75.63,0.79,22.14,10,600.020000000003,26.1406844106464,True
677,75.63,0.79,22.14,15,481.999999999994,53.9181762670466,True
678,75.63,0.79,22.14,10,214.999999999999,89.5437262357414,True
679,75.63,0.79,22.14,10,173.96,91.9391634980988,True
680,75.63,0.79,22.14,15,298.790000000003,89.7007938123346,True
681,75.63,0.79,22.14,10,570.320000000005,27.4144486692015,True
682,75.63,0.79,22.14,10,851.659999999986,14.3916349809886,True
683,75.63,0.79,22.14,10,783.61999999999,18.4410646387832,True
684,75.63,0.79,22.14,15,112.790000000002,97.3539588845919,True
685,75.63,0.79,22.14,15,801.919999999977,26.6639527783431,True
686,75.63,0.79,22.14,10,541.160000000007,29.6768060836502,True
687,75.63,0.79,22.14,10,375.380000000003,62.3764258555133,True
688,75.63,0.79,22.14,10,78.9200000000001,95.1711026615969,True
689,75.63,0.79,22.14,10,407.780000000005,49.2205323193916,True
690,75.63,0.79,22.14,10,453.140000000006,40.8745247148289,True
691,75.63,0.79,22.14,15,61.6400000000014,99.430083452066,True
692,75.63,0.79,22.14,10,549.260000000006,28.4790874524715,True
693,75.63,0.79,22.14,10,510.380000000009,33.0988593155893,True
694,75.63,0.79,22.14,20,874.759999999981,30.3873636705528,True
695,75.63,0.79,22.14,20,442.639999999996,69.838285069575,True
696,75.63,0.79,22.14,20,79.1600000000003,98.9657766077473,True
697,75.63,0.79,22.14,15,551.74999999999,44.7384490128231,True
698,75.63,0.79,22.14,10,635.12,24.6007604562738,True
699,75.63,0.79,22.14,10,671.839999999998,22.9467680608365,True
700,75.63,0.79,22.14,10,679.399999999997,22.7186311787072,True
701,75.63,0.79,22.14,10,115.640000000001,93.8593155893536,True
702,75.63,0.79,22.14,15,305.300000000003,88.7237940158763,True
703,75.63,0.79,22.14,10,586.520000000004,26.425855513308,True
704,75.63,0.79,22.14,10,881.359999999984,11.7490494296578,True
705,75.63,0.79,22.14,15,253.220000000003,92.6928556889884,True
706,75.63,0.79,22.14,20,545.599999999993,44.7536667920272,True
707,75.63,0.79,22.14,10,348.380000000002,72.3574144486692,True
708,75.63,0.79,22.14,10,656.179999999999,23.8783269961977,True
709,75.63,0.79,22.14,15,773.089999999978,28.2108691227356,True
710,75.63,0.79,22.14,15,390.859999999999,76.9997964583758,True
711,75.63,0.79,22.14,15,602.899999999988,40.2808874414818,True
712,75.63,0.79,22.14,20,528.439999999993,45.9195186160211,True
713,75.63,0.79,22.14,10,293.84,84.0874524714828,True
714,75.63,0.79,22.14,20,219.56,92.2527265889432,True
715,75.63,0.79,22.14,15,663.349999999984,35.6808467331569,True
716,75.63,0.79,22.14,10,228.499999999999,88.6501901140684,True
717,75.63,0.79,22.14,20,562.759999999992,43.7946596464837,True
718,75.63,0.79,22.14,10,240.919999999999,88.0988593155893,True
719,75.63,0.79,22.14,15,211.370000000002,93.9548137594138,True
720,75.63,0.79,22.14,15,560.11999999999,44.1278241400366,True
721,75.63,0.79,22.14,10,772.279999999991,18.8403041825095,True
722,75.63,0.79,22.14,15,149.990000000002,96.2751882760024,True
723,75.63,0.79,22.14,20,751.519999999985,35.4268522000752,True
724,75.63,0.79,22.14,15,771.229999999979,28.2312232851618,True
725,75.63,0.79,22.14,20,335.0,84.9379465964649,True
726,75.63,0.79,22.14,10,248.479999999999,87.6996197718631,True
727,75.63,0.79,22.14,10,87.5600000000002,94.8859315589353,True
728,75.63,0.79,22.14,20,793.639999999984,33.4524257239564,True
729,75.63,0.79,22.14,10,172.34,92.148288973384,True
730,75.63,0.79,22.14,20,375.559999999998,82.0985332831892,True
731,75.63,0.79,22.14,15,582.439999999989,42.7844494199064,True
