,C,H,O,heat_rate,T,mass_porc,biomass
2955,52.79,2.57,42.75,5,20.322,1.250289418847,OP
2956,52.79,2.57,42.75,5,20.623,8.1731882380181,OP
2957,52.79,2.57,42.75,5,24.035,87.1498031951841,OP
2958,52.79,2.57,42.75,15,21.878,29.8327392377296,OP
2959,52.79,2.57,42.75,15,24.117,91.9934192486976,OP
2960,52.79,2.57,42.75,10,24.271,92.8639846743295,OP
2961,52.79,2.57,42.75,10,20.497,2.49042145593868,OP
2962,52.79,2.57,42.75,5,20.395,2.96364899282242,OP
2963,52.79,2.57,42.75,10,24.555,99.6647509578544,OP
2964,52.79,2.57,42.75,5,20.901,14.6793239175735,OP
2965,52.79,2.57,42.75,5,20.44,4.00555684186159,OP
2966,52.79,2.57,42.75,5,24.42,96.1333642046771,OP
2967,52.79,2.57,42.75,5,23.219,68.2565408659412,OP
2968,52.79,2.57,42.75,5,24.371,95.0219958323686,OP
2969,52.79,2.57,42.75,5,20.58,7.24704792776103,OP
2970,52.79,2.57,42.75,5,21.172,20.9076175040519,OP
2971,52.79,2.57,42.75,5,20.804,12.3871266496874,OP
2972,52.79,2.57,42.75,10,20.428,0.838122605363988,OP
2973,52.79,2.57,42.75,5,20.497,5.32530678397778,OP
2974,52.79,2.57,42.75,5,24.564,99.4906228293587,OP
2975,52.79,2.57,42.75,5,20.714,10.349617967122,OP
2976,52.79,2.57,42.75,10,20.599,4.93295019157087,OP
2977,52.79,2.57,42.75,10,20.454,1.46072796934866,OP
2978,52.79,2.57,42.75,5,20.474,4.76962259782356,OP
2979,52.79,2.57,42.75,5,24.428,96.3417457744849,OP
2980,52.79,2.57,42.75,10,24.268,92.7921455938698,OP
2981,52.79,2.57,42.75,5,20.421,3.56564019448946,OP
2982,52.79,2.57,42.75,15,21.039,7.81464217164794,OP
2983,52.79,2.57,42.75,5,20.889,14.37832831674,OP
2984,52.79,2.57,42.75,5,23.257,69.2058346839547,OP
2985,52.79,2.57,42.75,10,21.194,19.1810344827586,OP
2986,52.79,2.57,42.75,5,24.564,99.4906228293587,OP
2987,52.79,2.57,42.75,15,20.814,1.64518782561006,OP
2988,52.79,2.57,42.75,5,20.408,3.26464459365598,OP
2989,52.79,2.57,42.75,10,20.578,4.43007662835246,OP
2990,52.79,2.57,42.75,10,20.613,5.26819923371645,OP
2991,52.79,2.57,42.75,5,20.401,3.10257003936097,OP
2992,52.79,2.57,42.75,10,20.566,4.14272030651337,OP
2993,52.79,2.57,42.75,15,22.913,59.1719221277762,OP
2994,52.79,2.57,42.75,5,21.063,18.407038666358,OP
2995,52.79,2.57,42.75,10,24.278,93.0316091954024,OP
2996,52.79,2.57,42.75,15,24.277,96.5999451604058,OP
2997,52.79,2.57,42.75,15,21.339,15.9583219084178,OP
2998,52.79,2.57,42.75,5,21.884,36.6983097939338,OP
2999,52.79,2.57,42.75,10,24.533,99.1379310344828,OP
3000,52.79,2.57,42.75,15,21.037,7.75980257746087,OP
3001,52.79,2.57,42.75,5,20.376,2.52373234545038,OP
3002,52.79,2.57,42.75,5,20.41,3.26464459365598,OP
3003,52.79,2.57,42.75,5,24.487,97.6614957166011,OP
3004,52.79,2.57,42.75,15,21.068,8.60981628735948,OP
3005,52.79,2.57,42.75,10,24.211,91.4272030651342,OP
3006,52.79,2.57,42.75,5,20.817,12.7344292660338,OP
3007,52.79,2.57,42.75,5,21.799,34.8460291734198,OP
3008,52.79,2.57,42.75,5,24.381,95.2303774021764,OP
3009,52.79,2.57,42.75,5,23.817,81.8013429034499,OP
3010,52.79,2.57,42.75,10,20.73,8.06992337164751,OP
3011,52.79,2.57,42.75,5,21.24,22.5052095392452,OP
3012,52.79,2.57,42.75,15,21.049,8.0888401425829,OP
3013,52.79,2.57,42.75,5,20.481,4.95485065987502,OP
3014,52.79,2.57,42.75,5,20.539,6.27460060199122,OP
3015,52.79,2.57,42.75,15,24.278,96.5999451604058,OP
3016,52.79,2.57,42.75,15,21.003,6.80010967918831,OP
3017,52.79,2.57,42.75,15,21.168,11.2969564025226,OP
3018,52.79,2.57,42.75,5,23.327,70.8265802269044,OP
3019,52.79,2.57,42.75,5,20.407,3.24149108589953,OP
3020,52.79,2.57,42.75,15,20.819,1.67260762270359,OP
3021,52.79,2.57,42.75,5,21.583,30.3774021764298,OP
3022,52.79,2.57,42.75,10,20.594,4.81321839080453,OP
3023,52.79,2.57,42.75,5,23.667,78.5366983097939,OP
3024,52.79,2.57,42.75,10,24.312,93.8457854406131,OP
3025,52.79,2.57,42.75,15,22.649,51.9056758979983,OP
3026,52.79,2.57,42.75,10,21.667,30.5076628352491,OP
3027,52.79,2.57,42.75,5,24.586,99.9768464922436,OP
3028,52.79,2.57,42.75,5,21.568,30.0995600833526,OP
3029,52.79,2.57,42.75,5,20.464,4.53808752025936,OP
3030,52.79,2.57,42.75,10,24.139,89.7030651340996,OP
3031,52.79,2.57,42.75,5,21.228,22.2273674461681,OP
3032,52.79,2.57,42.75,5,21.188,21.2780736281547,OP
3033,52.79,2.57,42.75,5,20.408,3.26464459365598,OP
3034,52.79,2.57,42.75,5,20.369,2.36165779115537,OP
3035,52.79,2.57,42.75,5,21.595,30.6783977772632,OP
3036,52.79,2.57,42.75,5,24.498,97.9624913174347,OP
3037,52.79,2.57,42.75,5,21.564,30.0069460523269,OP
3038,52.79,2.57,42.75,5,24.586,100.0,OP
3039,52.79,2.57,42.75,10,24.269,92.8160919540231,OP
3040,52.79,2.57,42.75,15,20.942,4.9629832739237,OP
3041,52.79,2.57,42.75,15,20.81,1.50808884014258,OP
3042,52.79,2.57,42.75,5,21.312,24.1722620977078,OP
3043,52.79,2.57,42.75,5,23.279,69.3216022227368,OP
3044,52.79,2.57,42.75,10,20.923,12.691570881226,OP
3045,52.79,2.57,42.75,5,21.511,28.7798101412364,OP
3046,52.79,2.57,42.75,5,20.702,10.071775874045,OP
3047,52.79,2.57,42.75,10,23.472,73.7308429118774,OP
3048,52.79,2.57,42.75,10,20.681,6.89655172413794,OP
3049,52.79,2.57,42.75,15,20.872,3.23553605703314,OP
3050,52.79,2.57,42.75,15,21.03,7.56786399780641,OP
3051,52.79,2.57,42.75,5,24.583,99.9305394767307,OP
3052,52.79,2.57,42.75,5,20.545,6.43667515628623,OP
3053,52.79,2.57,42.75,5,20.749,11.1599907385969,OP
3054,52.79,2.57,42.75,5,21.46,27.5989812456587,OP
3055,52.79,2.57,42.75,10,21.308,21.9109195402299,OP
3056,52.79,2.57,42.75,5,20.284,0.393609631859214,OP
3057,52.79,2.57,42.75,5,20.528,6.01991201667056,OP
3058,52.79,2.57,42.75,5,20.991,16.6473720768697,OP
3059,52.79,2.57,42.75,5,20.475,4.79277610558001,OP
3060,52.79,2.57,42.75,10,21.071,16.235632183908,OP
3061,52.79,2.57,42.75,10,24.348,94.7078544061303,OP
3062,52.79,2.57,42.75,15,21.212,12.1195503153277,OP
3063,52.79,2.57,42.75,15,24.161,93.3918289004662,OP
3064,52.79,2.57,42.75,5,24.4,95.6934475573049,OP
3065,52.79,2.57,42.75,5,23.242,68.8122250520954,OP
3066,52.79,2.57,42.75,5,22.982,62.8617735586942,OP
3067,52.79,2.57,42.75,5,24.583,99.9305394767307,OP
3068,52.79,2.57,42.75,5,21.588,30.5626302384811,OP
3069,52.79,2.57,42.75,5,20.657,9.00671451724935,OP
3070,52.79,2.57,42.75,15,23.964,87.7433506992049,OP
3071,52.79,2.57,42.75,5,20.843,13.3364204677009,OP
3072,52.79,2.57,42.75,5,21.729,33.7809678166242,OP
3073,52.79,2.57,42.75,5,22.931,61.1947210002316,OP
3074,52.79,2.57,42.75,10,24.299,93.5344827586207,OP
3075,52.79,2.57,42.75,5,24.36,94.7210002315351,OP
3076,52.79,2.57,42.75,10,24.501,98.3716475095786,OP
3077,52.79,2.57,42.75,10,20.878,11.6139846743295,OP
3078,52.79,2.57,42.75,10,20.512,2.84961685823754,OP
