,C,H,O,heat_rate,T,mass_porc,biomass
447,75.63,0.79,22.14,15,557.32999999999,44.3720740891512,OU
448,75.63,0.79,22.14,15,209.510000000002,94.0158762466924,OU
449,75.63,0.79,22.14,15,245.780000000003,92.8556889883981,OU
450,75.63,0.79,22.14,10,243.619999999999,87.9467680608365,OU
451,75.63,0.79,22.14,20,737.479999999986,35.765325310267,OU
452,75.63,0.79,22.14,15,900.499999999981,21.5957663342153,OU
453,75.63,0.79,22.14,10,248.479999999999,87.6996197718631,OU
454,75.63,0.79,22.14,10,132.380000000001,93.4980988593155,OU
455,75.63,0.79,22.14,15,672.649999999984,34.6224302869937,OU
456,75.63,0.79,22.14,10,333.800000000002,76.5019011406844,OU
457,75.63,0.79,22.14,15,604.759999999988,40.1587624669245,OU
458,75.63,0.79,22.14,10,825.199999999987,16.2167300380228,OU
459,75.63,0.79,22.14,10,810.619999999988,17.0912547528517,OU
460,75.63,0.79,22.14,15,428.059999999997,67.8811316914309,OU
461,75.63,0.79,22.14,20,205.52,93.2117337344866,OU
462,75.63,0.79,22.14,15,277.400000000003,91.0034602076125,OU
463,75.63,0.79,22.14,10,805.759999999989,17.3003802281369,OU
464,75.63,0.79,22.14,15,176.030000000002,95.0742926928557,OU
465,75.63,0.79,22.14,20,487.879999999995,53.4035351635954,OU
466,75.63,0.79,22.14,15,877.249999999979,22.6745369428048,OU
467,75.63,0.79,22.14,15,247.640000000003,92.8353348259719,OU
468,75.63,0.79,22.14,10,261.979999999999,86.977186311787,OU
469,75.63,0.79,22.14,10,480.140000000007,36.9581749049429,OU
470,75.63,0.79,22.14,10,591.380000000003,26.3498098859315,OU
471,75.63,0.79,22.14,10,817.099999999988,16.8060836501901,OU
472,75.63,0.79,22.14,10,747.439999999993,19.828897338403,OU
473,75.63,0.79,22.14,15,476.419999999994,55.2208426623245,OU
474,75.63,0.79,22.14,10,664.819999999998,23.3079847908745,OU
475,75.63,0.79,22.14,10,450.440000000006,41.1596958174905,OU
476,75.63,0.79,22.14,15,334.130000000002,85.2228780785671,OU
477,75.63,0.79,22.14,10,685.339999999997,22.2243346007605,OU
478,75.63,0.79,22.14,10,37.88,98.6121673003802,OU
479,75.63,0.79,22.14,10,656.719999999999,23.7452471482889,OU
480,75.63,0.79,22.14,10,67.58,95.8555133079848,OU
481,75.63,0.79,22.14,20,71.3600000000003,99.1162091011658,OU
482,75.63,0.79,22.14,10,869.479999999984,12.5285171102661,OU
483,75.63,0.79,22.14,15,834.469999999976,25.0763281090983,OU
484,75.63,0.79,22.14,20,325.64,85.1447912749154,OU
485,75.63,0.79,22.14,10,48.14,97.4144486692015,OU
486,75.63,0.79,22.14,20,30.8000000000003,99.9059796916134,OU
487,75.63,0.79,22.14,10,288.98,84.4296577946768,OU
488,75.63,0.79,22.14,20,592.399999999991,42.8168484392629,OU
489,75.63,0.79,22.14,10,170.18,92.319391634981,OU
490,75.63,0.79,22.14,15,713.569999999982,32.0374516588643,OU
491,75.63,0.79,22.14,10,350.540000000002,71.9201520912548,OU
492,75.63,0.79,22.14,10,529.820000000007,30.722433460076,OU
493,75.63,0.79,22.14,10,183.14,91.3498098859315,OU
494,75.63,0.79,22.14,10,395.900000000004,53.3460076045627,OU
495,75.63,0.79,22.14,15,373.19,79.9715041726033,OU
496,75.63,0.79,22.14,10,418.580000000005,46.8821292775665,OU
497,75.63,0.79,22.14,20,63.5600000000003,99.2102294095525,OU
498,75.63,0.79,22.14,10,265.759999999999,86.7490494296577,OU
499,75.63,0.79,22.14,15,497.809999999993,52.0048849989823,OU
500,75.63,0.79,22.14,20,553.399999999992,44.2083490033848,OU
501,75.63,0.79,22.14,10,708.559999999995,21.2357414448669,OU
502,75.63,0.79,22.14,15,367.61,80.7042540199471,OU
503,75.63,0.79,22.14,10,108.62,94.0494296577946,OU
504,75.63,0.79,22.14,10,863.539999999985,13.5361216730038,OU
505,75.63,0.79,22.14,15,348.080000000001,83.8795033584368,OU
506,75.63,0.79,22.14,15,780.529999999978,27.9869733360472,OU
507,75.63,0.79,22.14,10,102.68,94.2015209125475,OU
508,75.63,0.79,22.14,10,446.660000000006,41.4638783269962,OU
509,75.63,0.79,22.14,15,778.669999999978,28.0480358233259,OU
510,75.63,0.79,22.14,20,267.920000000001,89.6953742008274,OU
