,C,H,O,heat_rate,T,mass_porc,biomass_PP
2484,48.95,1.38,48.41,10,147.400000000001,95.5893536121673,True
2485,48.95,1.38,48.41,5,338.935000000001,26.6042744898233,True
2486,48.95,1.38,48.41,15,228.718415000005,91.0925726587729,True
2487,48.95,1.38,48.41,5,776.406999999987,3.81057091523422,True
2488,48.95,1.38,48.41,5,544.278999999996,13.6520876350862,True
2489,48.95,1.38,48.41,15,325.586450000008,27.8794402583423,True
2490,48.95,1.38,48.41,15,514.430195000014,9.12271259418736,True
2491,48.95,1.38,48.41,10,705.320000000016,7.98479087452475,True
2492,48.95,1.38,48.41,10,169.000000000002,94.9302915082383,True
2493,48.95,1.38,48.41,5,93.8000000000023,99.1687002225739,True
2494,48.95,1.38,48.41,5,69.2000000000014,99.410045319246,True
2495,48.95,1.38,48.41,10,681.940000000017,9.04942965779475,True
2496,48.95,1.38,48.41,5,170.600000000005,96.8088814995575,True
2497,48.95,1.38,48.41,15,358.854260000009,18.4337997847148,True
2498,48.95,1.38,48.41,10,189.400000000003,94.04309252218,True
2499,48.95,1.38,48.41,5,199.100000000006,95.8166849910166,True
2500,48.95,1.38,48.41,15,326.564915000008,27.529601722282,True
2501,48.95,1.38,48.41,5,128.900000000004,98.7128261510821,True
2502,48.95,1.38,48.41,5,435.159,21.1606017537744,True
2503,48.95,1.38,48.41,10,730.370000000016,7.427122940431,True
2504,48.95,1.38,48.41,5,246.800000000008,77.0990319380011,True
2505,48.95,1.38,48.41,5,487.734999999998,17.2454479633156,True
2506,48.95,1.38,48.41,5,215.000000000007,94.8781207261806,True
2507,48.95,1.38,48.41,10,777.130000000014,6.00760456273769,True
2508,48.95,1.38,48.41,15,184.687490000004,93.1646932185145,True
2509,48.95,1.38,48.41,15,519.322520000014,8.93433799784717,True
2510,48.95,1.38,48.41,10,645.200000000018,9.32826362484163,True
2511,48.95,1.38,48.41,10,732.040000000015,7.427122940431,True
2512,48.95,1.38,48.41,5,330.999000000001,27.11378080502,True
2513,48.95,1.38,48.41,15,173.924375000004,93.702906350915,True
2514,48.95,1.38,48.41,5,100.700000000003,99.0614357351641,True
2515,48.95,1.38,48.41,5,462.934999999999,19.1493926148401,True
2516,48.95,1.38,48.41,5,281.675000000011,31.4579925451182,True
2517,48.95,1.38,48.41,15,486.054710000013,10.0914962325081,True
2518,48.95,1.38,48.41,15,104.453360000002,96.7438105489774,True
2519,48.95,1.38,48.41,5,271.32500000001,35.024536751495,True
2520,48.95,1.38,48.41,15,544.762610000015,6.96986006458558,True
2521,48.95,1.38,48.41,5,773.430999999987,4.07873213375884,True
2522,48.95,1.38,48.41,10,725.360000000016,7.50316856780743,True
2523,48.95,1.38,48.41,5,731.766999999989,5.82178005416862,True
2524,48.95,1.38,48.41,5,99.8000000000026,99.0882518570165,True
2525,48.95,1.38,48.41,5,142.400000000004,98.3374004451477,True
2526,48.95,1.38,48.41,15,497.796290000013,9.7685683530678,True
2527,48.95,1.38,48.41,10,680.270000000017,9.04942965779475,True
2528,48.95,1.38,48.41,5,520.470999999997,14.751548631037,True
2529,48.95,1.38,48.41,5,209.600000000007,95.2803625539675,True
2530,48.95,1.38,48.41,5,74.3000000000017,99.3564130755411,True
2531,48.95,1.38,48.41,5,723.830999999989,6.11675739454564,True
2532,48.95,1.38,48.41,5,104.300000000003,98.9809873696067,True
2533,48.95,1.38,48.41,10,157.000000000001,95.0823827629911,True
2534,48.95,1.38,48.41,15,83.9055950000013,97.6587728740581,True
2535,48.95,1.38,48.41,10,38.7999999999986,99.8479087452471,True
2536,48.95,1.38,48.41,15,671.963060000018,2.04520990312165,True
2537,48.95,1.38,48.41,10,55.5999999999984,99.6704689480355,True
2538,48.95,1.38,48.41,5,264.12500000001,52.5890965648549,True
2539,48.95,1.38,48.41,5,201.500000000006,95.7362366254593,True
2540,48.95,1.38,48.41,10,210.400000000003,92.3700887198986,True
2541,48.95,1.38,48.41,15,568.245770000015,5.65123789020454,True
2542,48.95,1.38,48.41,10,448.600000000012,21.0392902408112,True
2543,48.95,1.38,48.41,15,582.922745000016,4.81700753498391,True
2544,48.95,1.38,48.41,15,389.18667500001,16.3885898815932,True
2545,48.95,1.38,48.41,10,579.400000000017,12.1419518377694,True
2546,48.95,1.38,48.41,10,254.200000000005,83.7515842839037,True
2547,48.95,1.38,48.41,15,614.233625000017,3.659849300323,True
2548,48.95,1.38,48.41,5,239.300000000008,84.2053042289025,True
2549,48.95,1.38,48.41,5,714.90299999999,6.27765412566039,True
2550,48.95,1.38,48.41,15,485.076245000013,10.1991388589882,True
2551,48.95,1.38,48.41,5,282.575000000012,31.0289345954788,True
2552,48.95,1.38,48.41,15,608.362835000017,3.92895586652316,True
2553,48.95,1.38,48.41,5,709.94299999999,6.46536697862754,True
2554,48.95,1.38,48.41,5,240.200000000008,83.0522109892468,True
2555,48.95,1.38,48.41,5,635.542999999993,9.25424365128321,True
2556,48.95,1.38,48.41,10,424.600000000011,22.5348542458809,True
2557,48.95,1.38,48.41,5,197.600000000006,95.8435011128691,True
2558,48.95,1.38,48.41,10,571.000000000017,12.5728770595691,True
2559,48.95,1.38,48.41,5,238.700000000008,84.3125687163123,True
2560,48.95,1.38,48.41,10,98.7999999999991,97.6425855513308,True
2561,48.95,1.38,48.41,10,253.600000000005,84.2585551330799,True
2562,48.95,1.38,48.41,5,82.100000000002,99.3027808318361,True
2563,48.95,1.38,48.41,10,631.840000000018,9.48035487959448,True
2564,48.95,1.38,48.41,10,305.200000000007,57.490494296578,True
2565,48.95,1.38,48.41,5,238.400000000008,84.3930170818697,True
2566,48.95,1.38,48.41,5,27.7999999999998,99.9463677562951,True
2567,48.95,1.38,48.41,10,598.600000000018,10.8745247148289,True
2568,48.95,1.38,48.41,5,481.782999999999,17.7013220348073,True
2569,48.95,1.38,48.41,5,552.214999999996,13.3302941728567,True
2570,48.95,1.38,48.41,10,592.000000000018,11.406844106464,True
2571,48.95,1.38,48.41,10,84.9999999999986,98.0988593155894,True
2572,48.95,1.38,48.41,5,700.02299999999,7.02850553752917,True
2573,48.95,1.38,48.41,10,274.600000000006,70.3168567807351,True
2574,48.95,1.38,48.41,5,258.725000000009,58.7031723472152,True
2575,48.95,1.38,48.41,15,160.225865000004,94.4294940796555,True
2576,48.95,1.38,48.41,10,326.200000000008,41.4195183776933,True
2577,48.95,1.38,48.41,10,454.000000000013,20.532319391635,True
2578,48.95,1.38,48.41,5,41.3000000000004,99.758654903328,True
2579,48.95,1.38,48.41,10,312.400000000007,54.7528517110266,True
2580,48.95,1.38,48.41,5,234.200000000008,88.6835965782629,True
2581,48.95,1.38,48.41,5,109.100000000003,98.9273551259017,True
2582,48.95,1.38,48.41,5,205.100000000006,95.5485237724921,True
2583,48.95,1.38,48.41,10,340.600000000008,31.9391634980989,True
2584,48.95,1.38,48.41,5,114.800000000003,98.7932745166395,True
2585,48.95,1.38,48.41,5,200.600000000006,95.7630527473117,True
2586,48.95,1.38,48.41,10,529.600000000015,15.0316856780735,True
2587,48.95,1.38,48.41,5,321.079000000001,27.9450805824462,True
2588,48.95,1.38,48.41,10,47.7999999999985,99.7972116603296,True
2589,48.95,1.38,48.41,5,848.590999999985,0.994878120726244,True
2590,48.95,1.38,48.41,10,446.800000000012,21.1153358681876,True
2591,48.95,1.38,48.41,5,262.325000000009,54.7612024349039,True
2592,48.95,1.38,48.41,15,212.084510000005,92.1151776103337,True
2593,48.95,1.38,48.41,5,186.500000000006,96.192110696951,True
2594,48.95,1.38,48.41,15,154.355075000003,94.6447793326157,True
2595,48.95,1.38,48.41,10,606.400000000018,10.5956907477821,True
2596,48.95,1.38,48.41,15,315.801800000008,37.4596340150699,True
2597,48.95,1.38,48.41,10,51.9999999999985,99.7211660329531,True
2598,48.95,1.38,48.41,5,262.77500000001,54.4125928508219,True
2599,48.95,1.38,48.41,15,683.986175000019,1.53390742734128,True
2600,48.95,1.38,48.41,5,134.000000000004,98.6323777855247,True
2601,48.95,1.38,48.41,10,152.800000000001,95.2598225602029,True
2602,48.95,1.38,48.41,5,476.822999999999,18.2912767155615,True
2603,48.95,1.38,48.41,10,388.00000000001,25.2217997465146,True
2604,48.95,1.38,48.41,5,137.900000000004,98.5787455418198,True
2605,48.95,1.38,48.41,5,851.190999999985,0.780349145906511,True
2606,48.95,1.38,48.41,5,614.710999999993,10.1659917942667,True
2607,48.95,1.38,48.41,15,609.341300000016,3.90204520990311,True
2608,48.95,1.38,48.41,15,612.276695000017,3.68675995694296,True
2609,48.95,1.38,48.41,5,98.0000000000025,99.115067978869,True
2610,48.95,1.38,48.41,5,87.5000000000022,99.2491485881312,True
2611,48.95,1.38,48.41,10,349.600000000009,30.1901140684411,True
2612,48.95,1.38,48.41,15,474.313130000013,10.9526372443488,True
2613,48.95,1.38,48.41,10,335.200000000008,35.4879594423321,True
2614,48.95,1.38,48.41,5,669.270999999991,8.04751816792257,True
2615,48.95,1.38,48.41,10,80.7999999999984,98.2762991128011,True
2616,48.95,1.38,48.41,5,90.2000000000022,99.2491485881312,True
2617,48.95,1.38,48.41,5,790.090999999987,3.38151296559494,True
2618,48.95,1.38,48.41,15,443.002250000012,12.7018299246502,True
2619,48.95,1.38,48.41,15,224.804555000005,91.3885898815931,True
2620,48.95,1.38,48.41,10,218.800000000004,91.7110266159696,True
2621,48.95,1.38,48.41,15,95.6471750000017,97.1743810548977,True
2622,48.95,1.38,48.41,10,578.200000000017,12.2940430925222,True
2623,48.95,1.38,48.41,10,511.000000000015,16.2484157160964,True
2624,48.95,1.38,48.41,15,644.566040000017,2.87944025834238,True
2625,48.95,1.38,48.41,5,249.500000000008,73.9615456812637,True
2626,48.95,1.38,48.41,5,587.926999999995,11.5604301305945,True
2627,48.95,1.38,48.41,5,182.900000000006,96.4066396717708,True
2628,48.95,1.38,48.41,10,483.400000000014,18.6058301647656,True
2629,48.95,1.38,48.41,5,278.750000000011,32.7451663940361,True
2630,48.95,1.38,48.41,5,284.375000000012,30.4121637928723,True
2631,48.95,1.38,48.41,15,583.901210000016,4.79009687836385,True
2632,48.95,1.38,48.41,15,124.022660000002,95.8557588805167,True
2633,48.95,1.38,48.41,5,219.800000000007,94.7172239950659,True
2634,48.95,1.38,48.41,5,405.399000000002,23.359523745676,True
2635,48.95,1.38,48.41,5,236.300000000008,85.7338231744925,True
2636,48.95,1.38,48.41,15,399.94979000001,15.8772874058127,True
2637,48.95,1.38,48.41,5,188.900000000006,96.1384784532461,True
2638,48.95,1.38,48.41,10,68.7999999999984,98.9860583016477,True
2639,48.95,1.38,48.41,15,394.07900000001,16.0925726587729,True
2640,48.95,1.38,48.41,15,339.284960000009,21.9860064585576,True
2641,48.95,1.38,48.41,5,120.500000000003,98.766458394787,True
2642,48.95,1.38,48.41,10,591.400000000018,11.4828897338403,True
2643,48.95,1.38,48.41,10,298.600000000007,59.1381495564006,True
2644,48.95,1.38,48.41,10,81.3999999999985,98.2509505703422,True
2645,48.95,1.38,48.41,5,150.200000000004,97.8815263736559,True
2646,48.95,1.38,48.41,5,783.590999999987,3.5424096967097,True
2647,48.95,1.38,48.41,5,677.206999999991,7.77935694939805,True
2648,48.95,1.38,48.41,10,157.600000000001,95.0823827629911,True
2649,48.95,1.38,48.41,15,726.826175000018,0.18837459634019,True
2650,48.95,1.38,48.41,5,492.694999999998,16.7627577699713,True
2651,48.95,1.38,48.41,5,60.8000000000011,99.4636775629509,True
2652,48.95,1.38,48.41,15,215.998370000005,91.8729817007535,True
2653,48.95,1.38,48.41,5,44.0000000000005,99.705022659623,True
2654,48.95,1.38,48.41,10,495.400000000014,17.5665399239544,True
2655,48.95,1.38,48.41,15,593.685860000016,4.41334768568357,True
2656,48.95,1.38,48.41,15,705.406175000018,0.780409041980622,True
2657,48.95,1.38,48.41,10,547.600000000016,14.0684410646388,True
2658,48.95,1.38,48.41,10,241.600000000004,87.553865652725,True
2659,48.95,1.38,48.41,5,129.500000000004,98.7128261510821,True
2660,48.95,1.38,48.41,15,77.0563400000011,98.1162540365985,True
2661,48.95,1.38,48.41,15,261.007760000006,87.7825618945102,True
2662,48.95,1.38,48.41,5,107.900000000003,98.9273551259017,True
2663,48.95,1.38,48.41,5,273.800000000011,34.3273175833311,True
2664,48.95,1.38,48.41,5,96.8000000000025,99.1418841007214,True
2665,48.95,1.38,48.41,10,285.400000000006,65.3738910012674,True
2666,48.95,1.38,48.41,5,180.800000000006,96.4602719154756,True
2667,48.95,1.38,48.41,15,446.916110000012,12.6210979547901,True
2668,48.95,1.38,48.41,10,119.8,96.9074778200254,True
2669,48.95,1.38,48.41,15,607.384370000017,3.98277717976318,True
2670,48.95,1.38,48.41,5,162.800000000005,97.1306749617871,True
2671,48.95,1.38,48.41,5,93.5000000000024,99.1687002225739,True
2672,48.95,1.38,48.41,10,513.400000000015,16.0963244613435,True
2673,48.95,1.38,48.41,10,179.200000000002,94.6261089987326,True
2674,48.95,1.38,48.41,5,60.2000000000011,99.4636775629509,True
2675,48.95,1.38,48.41,5,651.414999999992,8.82518570164384,True
2676,48.95,1.38,48.41,5,728.790999999989,5.95586066343089,True
2677,48.95,1.38,48.41,10,43.5999999999985,99.8225602027884,True
2678,48.95,1.38,48.41,5,187.400000000006,96.192110696951,True
2679,48.95,1.38,48.41,15,661.199945000018,2.52960172228205,True
2680,48.95,1.38,48.41,5,270.20000000001,39.2614840041834,True
2681,48.95,1.38,48.41,10,242.200000000005,87.5285171102661,True
2682,48.95,1.38,48.41,5,632.566999999993,9.3078758949881,True
2683,48.95,1.38,48.41,5,415.319000000001,22.5014078463973,True
2684,48.95,1.38,48.41,15,119.130335000002,96.0172228202368,True
2685,48.95,1.38,48.41,15,371.57430500001,17.465016146394,True
2686,48.95,1.38,48.41,10,760.430000000015,6.53992395437269,True
2687,48.95,1.38,48.41,15,244.373855000006,89.935414424112,True
2688,48.95,1.38,48.41,5,769.462999999988,4.34689335228346,True
2689,48.95,1.38,48.41,5,129.200000000004,98.7128261510821,True
2690,48.95,1.38,48.41,5,272.22500000001,34.7563755329704,True
2691,48.95,1.38,48.41,15,629.889065000017,3.20236813778255,True
2692,48.95,1.38,48.41,5,78.5000000000018,99.3564130755411,True
2693,48.95,1.38,48.41,10,295.600000000007,60.7858048162231,True
2694,48.95,1.38,48.41,15,242.416925000006,89.989235737352,True
2695,48.95,1.38,48.41,10,661.900000000017,9.20152091254752,True
2696,48.95,1.38,48.41,10,338.200000000008,32.319391634981,True
2697,48.95,1.38,48.41,5,380.599000000002,24.5126169853316,True
2698,48.95,1.38,48.41,10,275.800000000006,70.1647655259823,True
2699,48.95,1.38,48.41,5,814.790999999986,2.65747767557856,True
2700,48.95,1.38,48.41,10,467.800000000013,19.6451204055767,True
2701,48.95,1.38,48.41,10,560.200000000017,13.3333333333333,True
2702,48.95,1.38,48.41,10,391.60000000001,24.6894803548796,True
2703,48.95,1.38,48.41,15,269.813945000007,84.8223896663079,True
2704,48.95,1.38,48.41,5,104.900000000003,98.9809873696067,True
2705,48.95,1.38,48.41,15,716.746175000018,0.484391819160406,True
2706,48.95,1.38,48.41,5,314.135000000001,28.4277707757905,True
2707,48.95,1.38,48.41,10,470.800000000013,19.3155893536122,True
2708,48.95,1.38,48.41,10,182.200000000002,94.4993662864386,True
2709,48.95,1.38,48.41,5,195.500000000006,95.897133356574,True
2710,48.95,1.38,48.41,5,317.111000000001,28.1864256791183,True
2711,48.95,1.38,48.41,5,217.100000000007,94.7976723606232,True
2712,48.95,1.38,48.41,5,267.72500000001,47.73537850956,True
2713,48.95,1.38,48.41,15,543.784145000015,7.02368137782569,True
2714,48.95,1.38,48.41,5,25.9999999999998,99.9731838781476,True
2715,48.95,1.38,48.41,5,408.375000000001,23.1449947708562,True
2716,48.95,1.38,48.41,10,813.870000000014,2.61089987325733,True
2717,48.95,1.38,48.41,15,216.976835000005,91.8460710441335,True
2718,48.95,1.38,48.41,5,170.000000000005,96.83569762141,True
2719,48.95,1.38,48.41,5,887.590999999983,0.0241345096673462,True
2720,48.95,1.38,48.41,5,302.231,29.2858866750691,True
2721,48.95,1.38,48.41,10,302.200000000007,58.2509505703423,True
2722,48.95,1.38,48.41,5,847.290999999985,0.994878120726244,True
2723,48.95,1.38,48.41,10,61.5999999999984,99.2902408111534,True
2724,48.95,1.38,48.41,10,558.400000000017,13.4347275031686,True
2725,48.95,1.38,48.41,10,772.120000000014,6.10899873257287,True
2726,48.95,1.38,48.41,15,186.644420000004,93.1108719052745,True
2727,48.95,1.38,48.41,10,603.400000000018,10.6717363751585,True
2728,48.95,1.38,48.41,5,608.758999999994,10.4341530127913,True
2729,48.95,1.38,48.41,10,386.20000000001,25.3738910012675,True
2730,48.95,1.38,48.41,5,870.690999999984,0.0563138558902205,True
2731,48.95,1.38,48.41,15,595.642790000016,4.41334768568357,True
2732,48.95,1.38,48.41,5,187.700000000006,96.192110696951,True
2733,48.95,1.38,48.41,5,513.526999999997,15.1806065806764,True
2734,48.95,1.38,48.41,5,108.500000000003,98.9273551259017,True
2735,48.95,1.38,48.41,5,282.350000000012,31.1093829610362,True
2736,48.95,1.38,48.41,5,117.500000000003,98.7932745166395,True
2737,48.95,1.38,48.41,5,643.478999999992,9.01289855461108,True
2738,48.95,1.38,48.41,5,94.1000000000024,99.1687002225739,True
2739,48.95,1.38,48.41,10,678.600000000017,9.0747782002535,True
2740,48.95,1.38,48.41,10,227.800000000004,90.5196451204056,True
2741,48.95,1.38,48.41,10,275.200000000006,70.1647655259823,True
2742,48.95,1.38,48.41,15,172.945910000004,93.702906350915,True
2743,48.95,1.38,48.41,5,260.300000000009,57.0673889142152,True
2744,48.95,1.38,48.41,5,39.5000000000003,99.7854710251804,True
2745,48.95,1.38,48.41,10,468.400000000013,19.6197718631179,True
2746,48.95,1.38,48.41,5,161.300000000005,97.2647555710494,True
2747,48.95,1.38,48.41,15,510.516335000014,9.3379978471475,True
2748,48.95,1.38,48.41,10,224.800000000004,90.9759188846642,True
2749,48.95,1.38,48.41,10,166.600000000002,94.9556400506971,True
2750,48.95,1.38,48.41,5,217.700000000007,94.7708562387708,True
2751,48.95,1.38,48.41,5,244.700000000008,79.0566088332306,True
2752,48.95,1.38,48.41,5,138.800000000004,98.5787455418198,True
2753,48.95,1.38,48.41,5,60.5000000000011,99.4636775629509,True
2754,48.95,1.38,48.41,5,193.400000000006,95.9775817221314,True
2755,48.95,1.38,48.41,10,209.200000000003,92.4714828897338,True
2756,48.95,1.38,48.41,5,210.500000000007,95.2267303102626,True
2757,48.95,1.38,48.41,10,76.5999999999983,98.5297845373891,True
2758,48.95,1.38,48.41,5,147.800000000004,98.0424231047707,True
2759,48.95,1.38,48.41,15,227.739950000005,91.173304628633,True
2760,48.95,1.38,48.41,10,274.000000000006,70.9759188846641,True
2761,48.95,1.38,48.41,10,30.9999999999987,99.873257287706,True
2762,48.95,1.38,48.41,5,192.500000000006,96.0043978439839,True
2763,48.95,1.38,48.41,10,450.400000000012,20.8871989860583,True
2764,48.95,1.38,48.41,5,707.95899999999,6.54581534418491,True
2765,48.95,1.38,48.41,15,319.715660000008,33.0462863293865,True
2766,48.95,1.38,48.41,5,281.225000000011,31.5652570325279,True
2767,48.95,1.38,48.41,15,59.4439700000006,98.7890204520991,True
2768,48.95,1.38,48.41,10,419.200000000011,22.6869455006337,True
2769,48.95,1.38,48.41,10,365.800000000009,27.4017743979721,True
2770,48.95,1.38,48.41,5,432.183000000001,21.6432919471187,True
2771,48.95,1.38,48.41,15,103.474895000002,96.8245425188375,True
2772,48.95,1.38,48.41,10,464.200000000013,19.8225602027883,True
2773,48.95,1.38,48.41,10,442.000000000012,21.4195183776933,True
2774,48.95,1.38,48.41,5,436.151,21.1606017537744,True
2775,48.95,1.38,48.41,5,547.254999999996,13.4643747821191,True
2776,48.95,1.38,48.41,10,496.600000000014,17.4144486692015,True
2777,48.95,1.38,48.41,10,343.600000000008,31.2040557667934,True
2778,48.95,1.38,48.41,10,693.630000000016,8.87198986058305,True
2779,48.95,1.38,48.41,5,742.678999999989,5.33908986082437,True
2780,48.95,1.38,48.41,15,356.897330000009,18.729817007535,True
2781,48.95,1.38,48.41,10,41.1999999999986,99.8479087452471,True
2782,48.95,1.38,48.41,15,640.652180000017,2.90635091496234,True
2783,48.95,1.38,48.41,10,403.600000000011,23.4220532319391,True
2784,48.95,1.38,48.41,10,638.520000000018,9.40430925221805,True
2785,48.95,1.38,48.41,10,490.000000000014,18.0735107731306,True
2786,48.95,1.38,48.41,10,272.800000000006,72.7503168567808,True
2787,48.95,1.38,48.41,10,313.600000000007,52.6742712294043,True
2788,48.95,1.38,48.41,5,97.4000000000025,99.115067978869,True
2789,48.95,1.38,48.41,5,192.200000000006,96.0312139658363,True
2790,48.95,1.38,48.41,15,193.493675000005,92.8955866523143,True
2791,48.95,1.38,48.41,15,223.826090000005,91.4155005382132,True
2792,48.95,1.38,48.41,5,480.790999999999,17.7013220348073,True
2793,48.95,1.38,48.41,5,695.06299999999,7.13577002493904,True
2794,48.95,1.38,48.41,5,245.300000000008,78.788447614706,True
2795,48.95,1.38,48.41,5,414.327000000001,22.6623045775121,True
2796,48.95,1.38,48.41,10,220.000000000004,91.7110266159696,True
2797,48.95,1.38,48.41,10,306.400000000007,56.8060836501901,True
2798,48.95,1.38,48.41,15,350.048075000009,19.5371367061357,True
2799,48.95,1.38,48.41,10,531.400000000015,14.9809885931559,True
2800,48.95,1.38,48.41,10,232.600000000004,89.6070975918885,True
2801,48.95,1.38,48.41,10,49.5999999999985,99.746514575412,True
2802,48.95,1.38,48.41,10,34.5999999999987,99.873257287706,True
2803,48.95,1.38,48.41,5,117.200000000003,98.7932745166395,True
2804,48.95,1.38,48.41,15,382.33742000001,16.7922497308935,True
2805,48.95,1.38,48.41,10,322.000000000008,46.1596958174905,True
2806,48.95,1.38,48.41,15,426.368345000011,14.5317545748117,True
2807,48.95,1.38,48.41,15,611.298230000017,3.71367061356301,True
2808,48.95,1.38,48.41,5,193.100000000006,95.9775817221314,True
2809,48.95,1.38,48.41,10,82.5999999999985,98.1749049429658,True
2810,48.95,1.38,48.41,10,158.200000000001,95.0823827629911,True
2811,48.95,1.38,48.41,5,245.600000000008,78.5202863961814,True
2812,48.95,1.38,48.41,10,229.600000000004,90.3168567807352,True
2813,48.95,1.38,48.41,5,69.5000000000015,99.410045319246,True
2814,48.95,1.38,48.41,5,259.400000000009,58.2741143975759,True
2815,48.95,1.38,48.41,5,242.000000000008,82.2745434555255,True
2816,48.95,1.38,48.41,10,289.000000000006,63.3967046894804,True
2817,48.95,1.38,48.41,10,356.800000000009,28.6692015209125,True
2818,48.95,1.38,48.41,5,242.900000000008,81.2287147032796,True
2819,48.95,1.38,48.41,5,111.500000000003,98.8469067603443,True
2820,48.95,1.38,48.41,10,374.80000000001,26.6920152091255,True
2821,48.95,1.38,48.41,5,617.686999999993,10.0587273068569,True
2822,48.95,1.38,48.41,5,256.925000000009,60.9825427046741,True
2823,48.95,1.38,48.41,10,472.600000000013,19.1888466413182,True
2824,48.95,1.38,48.41,10,520.000000000015,15.5386565272497,True
2825,48.95,1.38,48.41,5,816.090999999986,2.60384543187367,True
2826,48.95,1.38,48.41,15,634.781390000017,3.01399354144246,True
2827,48.95,1.38,48.41,15,674.898455000018,2.01829924650169,True
2828,48.95,1.38,48.41,15,657.286085000018,2.58342303552207,True
2829,48.95,1.38,48.41,5,269.97500000001,39.9050709286423,True
2830,48.95,1.38,48.41,5,305.207,29.1249899439544,True
2831,48.95,1.38,48.41,15,495.839360000013,9.79547900968785,True
2832,48.95,1.38,48.41,15,248.287715000006,89.5855758880517,True
2833,48.95,1.38,48.41,15,56.5085750000005,98.9235737351992,True
2834,48.95,1.38,48.41,10,528.400000000015,15.0823827629912,True
2835,48.95,1.38,48.41,15,89.7763850000015,97.4703982777179,True
2836,48.95,1.38,48.41,5,65.9000000000013,99.4368614410985,True
2837,48.95,1.38,48.41,15,41.8316000000001,99.4348762109795,True
2838,48.95,1.38,48.41,15,217.955300000005,91.7653390742734,True
2839,48.95,1.38,48.41,5,356.791000000001,25.7193424686922,True
2840,48.95,1.38,48.41,15,738.166175000018,0.0538213132401088,True
2841,48.95,1.38,48.41,10,448.000000000012,21.0392902408112,True
2842,48.95,1.38,48.41,10,556.600000000016,13.4854245880862,True
2843,48.95,1.38,48.41,10,722.020000000016,7.52851711026617,True
2844,48.95,1.38,48.41,10,482.200000000014,18.7325728770596,True
2845,48.95,1.38,48.41,10,543.400000000016,14.2205323193916,True
2846,48.95,1.38,48.41,10,176.200000000002,94.7782002534854,True
2847,48.95,1.38,48.41,5,362.743000000002,25.47799737202,True
2848,48.95,1.38,48.41,15,586.836605000016,4.70936490850379,True
2849,48.95,1.38,48.41,10,170.200000000002,94.9049429657795,True
2850,48.95,1.38,48.41,15,534.977960000014,7.88482238966638,True
2851,48.95,1.38,48.41,10,676.930000000017,9.0747782002535,True
2852,48.95,1.38,48.41,5,44.6000000000005,99.705022659623,True
2853,48.95,1.38,48.41,5,225.200000000007,92.089244053525,True
2854,48.95,1.38,48.41,5,402.423000000002,23.5472365986431,True
2855,48.95,1.38,48.41,5,496.662999999998,16.5214126732992,True
2856,48.95,1.38,48.41,10,115.6,97.0595690747782,True
2857,48.95,1.38,48.41,10,568.000000000017,12.8263624841572,True
2858,48.95,1.38,48.41,10,505.000000000014,16.7553865652725,True
2859,48.95,1.38,48.41,5,166.700000000005,96.9429621088199,True
2860,48.95,1.38,48.41,15,306.995615000008,50.1345532831001,True
2861,48.95,1.38,48.41,15,54.5516450000005,99.0850376749193,True
2862,48.95,1.38,48.41,10,515.200000000015,15.8681875792142,True
2863,48.95,1.38,48.41,5,277.850000000011,33.1742243436755,True
2864,48.95,1.38,48.41,5,55.700000000001,99.5173098066558,True
2865,48.95,1.38,48.41,5,566.102999999995,12.8207878576601,True
2866,48.95,1.38,48.41,10,414.400000000011,22.915082382763,True
2867,48.95,1.38,48.41,5,158.300000000005,97.4256523021642,True
2868,48.95,1.38,48.41,5,155.900000000005,97.5597329114264,True
2869,48.95,1.38,48.41,15,200.342930000005,92.6803013993542,True
2870,48.95,1.38,48.41,15,406.799045000011,15.5543595263725,True
2871,48.95,1.38,48.41,15,697.846175000019,1.18406889128096,True
2872,48.95,1.38,48.41,15,477.248525000013,10.7642626480087,True
2873,48.95,1.38,48.41,15,631.845995000017,3.14854682454254,True
2874,48.95,1.38,48.41,5,745.654999999988,5.20500925156211,True
2875,48.95,1.38,48.41,15,578.030420000016,4.97847147470404,True
2876,48.95,1.38,48.41,15,303.081755000008,55.0322927879441,True
2877,48.95,1.38,48.41,5,609.750999999994,10.4341530127913,True
2878,48.95,1.38,48.41,5,630.582999999993,9.41514038239797,True
2879,48.95,1.38,48.41,5,522.454999999997,14.6711002654796,True
2880,48.95,1.38,48.41,10,628.500000000018,9.53105196451207,True
2881,48.95,1.38,48.41,15,332.435705000008,24.6770721205598,True
2882,48.95,1.38,48.41,5,183.800000000006,96.3530074280658,True
2883,48.95,1.38,48.41,5,48.2000000000006,99.6513904159181,True
2884,48.95,1.38,48.41,5,315.127000000001,28.2668740446757,True
2885,48.95,1.38,48.41,10,266.800000000005,77.3637515842839,True
2886,48.95,1.38,48.41,10,240.400000000004,87.959442332066,True
2887,48.95,1.38,48.41,10,422.200000000011,22.5855513307985,True
2888,48.95,1.38,48.41,15,591.728930000016,4.52099031216369,True
2889,48.95,1.38,48.41,10,252.400000000005,84.4359949302915,True
2890,48.95,1.38,48.41,10,185.200000000002,94.1951837769329,True
2891,48.95,1.38,48.41,10,538.000000000016,14.6514575411914,True
2892,48.95,1.38,48.41,5,212.000000000007,95.1194658228527,True
2893,48.95,1.38,48.41,10,237.400000000004,88.3143219264893,True
2894,48.95,1.38,48.41,5,199.400000000006,95.8166849910166,True
